followees,original_user_id
1180533698,1001672839030861824
1531935437618827264,1001672839030861824
67037021,1001672839030861824
506357716,1001672839030861824
520530018,1001672839030861824
717732588861792257,1001672839030861824
296520276,1001672839030861824
1408467557871501317,1001672839030861824
2155859580,1001672839030861824
1073146200352833536,1001672839030861824
2460748922,1001672839030861824
1439214504479428614,1001672839030861824
1189578691900297216,1001672839030861824
1314988612149153792,1001672839030861824
1199191856262897664,1001672839030861824
3063561496,1001672839030861824
1450833200104812552,1001672839030861824
1166976421,1001672839030861824
1288657837892218882,1001672839030861824
1437138393171910656,1001672839030861824
1204227118126817281,1001672839030861824
1566502524,1001672839030861824
93900956,1001672839030861824
173677727,1001672839030861824
1524108244754522117,1001672839030861824
42677763,1001672839030861824
1445549717929148423,1001672839030861824
2198806715,1001672839030861824
990029520,1001672839030861824
1696711868,1001672839030861824
4860859945,1001672839030861824
1439363260583645185,1001672839030861824
3075301216,1001672839030861824
742408681292107776,1001672839030861824
1430517625180786693,1001672839030861824
1431428357443489792,1001672839030861824
536262313,1001672839030861824
1315606590,1001672839030861824
67567084,1001672839030861824
70320593,1001672839030861824
85605195,1001672839030861824
2484728346,1001672839030861824
1084115435174457344,1001672839030861824
1037865553275363328,1001672839030861824
1006596756774313984,1001672839030861824
393112994,1001672839030861824
16180874,1001672839030861824
2851215109,1001672839030861824
2824058775,1001672839030861824
2385720414,1001672839030861824
69554907,1001672839030861824
4240180337,1001672839030861824
909572771339997184,1001672839030861824
783052758,1001672839030861824
1463678230603444232,1001672839030861824
40294888,1001672839030861824
3375043785,1001672839030861824
1377663777773137925,1001672839030861824
1266922374978580480,1001672839030861824
220808019,1001672839030861824
1159465334493106177,1001672839030861824
2562273442,1001672839030861824
293616450,1001672839030861824
24487953,1001672839030861824
1183343564,1001672839030861824
1333605792193212417,1001672839030861824
1164964791355445248,1001672839030861824
1650434701,1001672839030861824
427484112,1001672839030861824
752107129,1001672839030861824
1317126941338669058,1001672839030861824
878291800850616324,1001672839030861824
1399484551731286017,1001672839030861824
1391148903014207494,1001672839030861824
157460893,1001672839030861824
818511792116789249,1001672839030861824
609510798,1001672839030861824
4903181188,1001672839030861824
1412515099768758274,1001672839030861824
1035285284600963072,1001672839030861824
16026732,1001672839030861824
1148979262659145728,1001672839030861824
435610856,1001672839030861824
1128127586595483649,1001672839030861824
23855565,1001672839030861824
2941668388,1001672839030861824
553317651,1001672839030861824
2287541508,1001672839030861824
1920135624,1001672839030861824
194439261,1001672839030861824
711910943932948481,1001672839030861824
1979133997,1001672839030861824
2372413079,1001672839030861824
7563792,1001672839030861824
1137833809028816898,1001672839030861824
1343277846526119937,1001672839030861824
904486876475793410,1001672839030861824
42258864,1001672839030861824
249154683,1001672839030861824
1369893900,1001672839030861824
771783811,1001672839030861824
790136510,1001672839030861824
1201867345817419776,1001672839030861824
2715306904,1001672839030861824
733731197885546498,1001672839030861824
1073353667225575430,1001672839030861824
846923375209594880,1001672839030861824
77537006,1001672839030861824
180990505,1001672839030861824
202416362,1001672839030861824
750751206427860992,1001672839030861824
780460754910732288,1001672839030861824
233183631,1001672839030861824
9624042,1001672839030861824
1303868422040809472,1001672839030861824
18428675,1001672839030861824
799096372184186880,1001672839030861824
2572138222,1001672839030861824
2157497975,1001672839030861824
184576193,1001672839030861824
80978471,1001672839030861824
188715385,1001672839030861824
2221922403,1001672839030861824
308068173,1001672839030861824
123276343,1001672839030861824
10671602,1001672839030861824
24742040,1001672839030861824
926324367054786562,1001672839030861824
820065903945588736,1001672839030861824
818626932682199041,1001672839030861824
817382934697181184,1001672839030861824
502336129,1001672839030861824
125524496,1001672839030861824
32194259,1001672839030861824
361492848,1001672839030861824
28419276,1001672839030861824
1170351709,1001672839030861824
371874435,1001672839030861824
791720101091414016,1001672839030861824
4133204999,1001672839030861824
2239927105,1001672839030861824
48756120,1001672839030861824
71023061,1001672839030861824
57100687,1001672839030861824
257705279,1001672839030861824
1415791555,1001672839030861824
1007005383351853057,1001672839030861824
293862623,1001672839030861824
1277976956403761157,1001672839030861824
961798569593311232,1001672839030861824
782267493700235264,1001672839030861824
114483788,1001672839030861824
2941111369,1001672839030861824
530934361,1001672839030861824
1198582129,1001672839030861824
617537560,1001672839030861824
1250480924929777667,1001672839030861824
3351476309,1001672839030861824
48459553,1001672839030861824
27311044,1001672839030861824
56561449,1001672839030861824
28628850,1001672839030861824
195504210,1001672839030861824
1247542263699214336,1001672839030861824
22576613,1001672839030861824
706909284353703936,1001672839030861824
159161466,1001672839030861824
844508580,1001672839030861824
61824637,1001672839030861824
465534265,1001672839030861824
60755128,1001672839030861824
1158919840406691840,1001672839030861824
998359688952582150,1001672839030861824
823289825289703428,1001672839030861824
835239190468100096,1001672839030861824
48770677,1001672839030861824
772164285388709888,1001672839030861824
1202033696,1001672839030861824
1007456164274167808,1001672839030861824
171560451,1001672839030861824
26174018,1001672839030861824
367771792,1001672839030861824
25367904,1001672839030861824
363319393,1001672839030861824
1090688821417652225,1001672839030861824
453279193,1001672839030861824
1697097889,1001672839030861824
1972128786,1001672839030861824
2164292902,1001672839030861824
551785453,1001672839030861824
1153097327034425347,1001672839030861824
281766200,1001672839030861824
187607884,1001672839030861824
184207461,1001672839030861824
1081562149,1001672839030861824
38726937,1001672839030861824
1134245832021221376,1001672839030861824
1118575978169737217,1001672839030861824
702710982762700804,1001672839030861824
1117463727505379328,1001672839030861824
861790227538595841,1001672839030861824
989646866,1001672839030861824
1108050829393707008,1001672839030861824
197161417,1001672839030861824
3043451440,1001672839030861824
340372523,1001672839030861824
185703616,1001672839030861824
1042795879671980033,1001672839030861824
881321968301223937,1001672839030861824
71622809,1001672839030861824
32626129,1001672839030861824
18215662,1001672839030861824
805491708,1001672839030861824
43775786,1001672839030861824
2721488681,1001672839030861824
44168607,1001672839030861824
2422198802,1001672839030861824
171682388,1001672839030861824
2927164554,1001672839030861824
2914990117,1001672839030861824
904387337815240705,1001672839030861824
3239596798,1001672839030861824
36969574,1001672839030861824
856386592054923264,1001672839030861824
22187207,1001672839030861824
287941339,1001672839030861824
980630766571925504,1001672839030861824
22637974,1001672839030861824
374772424,1001672839030861824
909572725101912064,1001672839030861824
35877200,1001672839030861824
18479513,1001672839030861824
2575581534,1001672839030861824
411729017,1001672839030861824
53159918,1001672839030861824
1636044980,1001672839030861824
10228272,1001672839030861824
22940219,1001672839030861824
1006751389,1001672839030861824
16234029,1001672839030861824
189289693,1001672839030861824
119758732,1001672839030861824
569569550,1001672839030861824
1411144422,1001672839030861824
706526929189531650,1001672839030861824
80137104,1001672839030861824
54048751,1001672839030861824
18173624,1001672839030861824
15687962,1001672839030861824
30973,1001672839030861824
8771022,1001672839030861824
24036264,1001672839030861824
492881137,1001672839030861824
884442241,1001672839030861824
2239401462,1001672839030861824
818238024,1001672839030861824
221165187,1001672839030861824
627763345,1001672839030861824
950066320116101120,1001672839030861824
2268311965,1001672839030861824
19556528,1001672839030861824
236699098,1001672839030861824
996822612587307008,1001672839030861824
254110373,1001672839030861824
67591263,1001672839030861824
27988621,1001672839030861824
42680955,1001672839030861824
14061640,1001672839030861824
23392440,1001672839030861824
37006875,1001672839030861824
19726043,1001672839030861824
127666940,1001672839030861824
15025802,1001672839030861824
43393720,1001672839030861824
40707335,1001672839030861824
35510728,1001672839030861824
34410527,1001672839030861824
16252118,1001672839030861824
56855530,1001672839030861824
3350144199,1001672839030861824
706956170,1001672839030861824
97173694,1001672839030861824
132526702,1001672839030861824
19321490,1001672839030861824
40293271,1001672839030861824
39550144,1001672839030861824
39533864,1001672839030861824
30870308,1001672839030861824
20265254,1001672839030861824
20264905,1001672839030861824
17076218,1001672839030861824
39367703,1001672839030861824
19362299,1001672839030861824
11348282,1001672839030861824
17471979,1001672839030861824
19426551,1001672839030861824
23083404,1001672839030861824
17842366,1001672839030861824
2557521,1001672839030861824
25093616,1001672839030861824
5695632,1001672839030861824
19923144,1001672839030861824
17602896,1001672839030861824
26257166,1001672839030861824
361351581,1001672839030861824
52422878,1001672839030861824
256596567,1001672839030861824
30278532,1001672839030861824
15518965,1001672839030861824
27083523,1001672839030861824
3792425839,1002977450899300352
1190018852484087808,1002977450899300352
23959763,1002977450899300352
1509637171489095702,1002977450899300352
185687393,1002977450899300352
1392266126344613888,1002977450899300352
1056835226,1002977450899300352
26328643,1002977450899300352
307478701,1002977450899300352
1168993138276540416,1002977450899300352
1552742493485051904,1002977450899300352
1496969472833318922,1002977450899300352
2190591180,1002977450899300352
22556716,1002977450899300352
1539648151736516608,1002977450899300352
18352392,1002977450899300352
1425672002942210051,1002977450899300352
1091385352261054464,1002977450899300352
806911455865884672,1002977450899300352
1510732777892712452,1002977450899300352
1547785137676382210,1002977450899300352
2577494864,1002977450899300352
1015770966817890304,1002977450899300352
47326683,1002977450899300352
1541426045592555522,1002977450899300352
1276944285716197377,1002977450899300352
3278876534,1002977450899300352
3298008730,1002977450899300352
1539464695035244545,1002977450899300352
4922643152,1002977450899300352
27937239,1002977450899300352
1520085388068413440,1002977450899300352
316756361,1002977450899300352
599563562,1002977450899300352
131948686,1002977450899300352
987383210454597633,1002977450899300352
1380162167320817670,1002977450899300352
69091020,1002977450899300352
356626702,1002977450899300352
3320010078,1002977450899300352
342321671,1002977450899300352
3229716102,1002977450899300352
809184525561384960,1002977450899300352
2725896707,1002977450899300352
39851368,1002977450899300352
1416300474,1002977450899300352
423868716,1002977450899300352
42917505,1002977450899300352
1500901027402240001,1002977450899300352
632476670,1002977450899300352
36377736,1002977450899300352
48849410,1002977450899300352
4395575178,1002977450899300352
1316474249989812224,1002977450899300352
37328317,1002977450899300352
1451233874080514053,1002977450899300352
1500598535279964162,1002977450899300352
991793898010890241,1002977450899300352
68441962,1002977450899300352
1162815470648512512,1002977450899300352
625126261,1002977450899300352
1395754988006166530,1002977450899300352
1257845875717607424,1002977450899300352
18589072,1002977450899300352
1363011694952394752,1002977450899300352
1410247939864207366,1002977450899300352
936743182888587265,1002977450899300352
1319992063904129031,1002977450899300352
1228449919721066496,1002977450899300352
1244317225454100484,1002977450899300352
2436152076,1002977450899300352
900633450,1002977450899300352
1491477105988694017,1002977450899300352
1080388744258105344,1002977450899300352
1428816727106891785,1002977450899300352
1219812983196594181,1002977450899300352
1477013243155599360,1002977450899300352
1240038278,1002977450899300352
33615971,1002977450899300352
1486423472184053764,1002977450899300352
34032011,1002977450899300352
1450165582582607877,1002977450899300352
24107566,1002977450899300352
1415161465179234308,1002977450899300352
543750669,1002977450899300352
1251330820112965632,1002977450899300352
1469165663482630147,1002977450899300352
615254427,1002977450899300352
1059612258014134272,1002977450899300352
1466811626963841026,1002977450899300352
1417920996389003264,1002977450899300352
1413250361041690624,1002977450899300352
781539575239888897,1002977450899300352
201385887,1002977450899300352
1103141875853058048,1002977450899300352
527865546,1002977450899300352
891861414821810177,1002977450899300352
1262567151329669120,1002977450899300352
1054434946750734338,1002977450899300352
1466137937549172752,1002977450899300352
957003528,1002977450899300352
1101869426473725952,1002977450899300352
3378240372,1002977450899300352
1737408806,1002977450899300352
1453574158617485319,1002977450899300352
357137520,1002977450899300352
28762582,1002977450899300352
1161808507915476992,1002977450899300352
1016433517813813248,1002977450899300352
561638429,1002977450899300352
3218844294,1002977450899300352
1378193176897282050,1002977450899300352
713419517917929477,1002977450899300352
2600442271,1002977450899300352
1210419176,1002977450899300352
1142088803374510080,1002977450899300352
617762512,1002977450899300352
1404919378139779073,1002977450899300352
566575999,1002977450899300352
1419654759359909888,1002977450899300352
977453598,1002977450899300352
1431510385882906626,1002977450899300352
1341996198165532673,1002977450899300352
1187952253,1002977450899300352
1418383025855938561,1002977450899300352
47152849,1002977450899300352
1082435204202065923,1002977450899300352
1288186555580985346,1002977450899300352
1288241389398974464,1002977450899300352
78109588,1002977450899300352
1422769617819238400,1002977450899300352
996207251462410240,1002977450899300352
1065692845502156800,1002977450899300352
954387103521169408,1002977450899300352
752173616595210240,1002977450899300352
531848488,1002977450899300352
70392251,1002977450899300352
502035182,1002977450899300352
829457759720480768,1002977450899300352
1231966718802776066,1002977450899300352
284565968,1002977450899300352
55253484,1002977450899300352
753617640355012608,1002977450899300352
1209183605169090562,1002977450899300352
1497087510,1002977450899300352
2499267692,1002977450899300352
2379056251,1002977450899300352
26257166,1002977450899300352
1218300623914848256,1002977450899300352
1268239897413873664,1002977450899300352
1017465040977293312,1002977450899300352
848768953,1002977450899300352
2910375733,1002977450899300352
1398177109890064387,1002977450899300352
1290699754326851584,1002977450899300352
2795822145,1002977450899300352
152103016,1002977450899300352
1303388137687642112,1002977450899300352
44196397,1002977450899300352
1367288959785521152,1002977450899300352
1246501578283999233,1002977450899300352
1330128290,1002977450899300352
800641570068316160,1002977450899300352
34969999,1002977450899300352
1064371436502937600,1002977450899300352
4579584799,1002977450899300352
218559401,1002977450899300352
1251015487531544583,1002977450899300352
1374492004097298432,1002977450899300352
1291015968915746816,1002977450899300352
2398230265,1002977450899300352
43775786,1002977450899300352
493891706,1002977450899300352
1308540350391226368,1002977450899300352
1700732658,1002977450899300352
1360197362430271488,1002977450899300352
27239718,1002977450899300352
1246934700624465926,1002977450899300352
580403034,1002977450899300352
286842862,1002977450899300352
1355934770450993153,1002977450899300352
1043723850301591552,1002977450899300352
3285943532,1002977450899300352
769021916652924928,1002977450899300352
34040577,1002977450899300352
1299724144607592448,1002977450899300352
1350989211898359812,1002977450899300352
1312607394283749377,1002977450899300352
36135242,1002977450899300352
3063378902,1002977450899300352
51263592,1002977450899300352
462541095,1002977450899300352
1268037546711191552,1002977450899300352
166665210,1002977450899300352
1316790678404370433,1002977450899300352
2688621451,1002977450899300352
500167277,1002977450899300352
964723644382326785,1002977450899300352
1305578621772292096,1002977450899300352
1308550824616845314,1002977450899300352
548839910,1002977450899300352
219751801,1002977450899300352
1270363720896700416,1002977450899300352
351902933,1002977450899300352
18999261,1002977450899300352
1038263848669609984,1002977450899300352
436444462,1002977450899300352
1285302788415614976,1002977450899300352
4119436345,1002977450899300352
1060296853873278976,1002977450899300352
1606517580,1002977450899300352
4668374113,1002977450899300352
1283954452731289601,1002977450899300352
2282648876,1002977450899300352
63486551,1002977450899300352
1281667063698735106,1002977450899300352
65973010,1002977450899300352
18807851,1002977450899300352
27954379,1002977450899300352
23917528,1002977450899300352
40961354,1002977450899300352
109629813,1002977450899300352
1268725867946971138,1002977450899300352
732064340921090048,1002977450899300352
1263640174635843584,1002977450899300352
437500980,1002977450899300352
943888880,1002977450899300352
146569971,1002977450899300352
1579471214,1002977450899300352
41180937,1002977450899300352
18055751,1002977450899300352
889701362,1002977450899300352
1243272440316227584,1002977450899300352
2657559384,1002977450899300352
852973970026516480,1002977450899300352
20217019,1002977450899300352
69383889,1002977450899300352
1233160022848241666,1002977450899300352
73255535,1002977450899300352
1233544791775797248,1002977450899300352
1117424990398369792,1002977450899300352
1224754928272306177,1002977450899300352
262715431,1002977450899300352
737741408585588736,1002977450899300352
217075136,1002977450899300352
297195923,1002977450899300352
1225281440016822273,1002977450899300352
882674584524251136,1002977450899300352
3070266498,1002977450899300352
999761246990692352,1002977450899300352
278829038,1002977450899300352
9721292,1002977450899300352
1055668826,1002977450899300352
2547111301,1002977450899300352
57999149,1002977450899300352
710217873650614272,1002977450899300352
554845102,1002977450899300352
2330567689,1002977450899300352
1206007824037232641,1002977450899300352
2448373322,1002977450899300352
1018936094442733568,1002977450899300352
1024063629925081088,1002977450899300352
243711836,1002977450899300352
616724206,1002977450899300352
828600089488678912,1002977450899300352
288600006,1002977450899300352
1499273101,1002977450899300352
18018668,1002977450899300352
18965761,1002977450899300352
27132055,1002977450899300352
4151724202,1002977450899300352
2952861595,1002977450899300352
370706157,1002977450899300352
1113522297317593088,1002977450899300352
28172701,1002977450899300352
249238733,1002977450899300352
446578605,1002977450899300352
18955124,1002977450899300352
2269060345,1002977450899300352
1058416163179311104,1002977450899300352
17874544,1002977450899300352
1001483473721307137,1002977450899300352
858828265,1002977450899300352
1011660477708021761,1002977450899300352
110553477,1002977450899300352
3242650034,1002977450899300352
1166034313273458690,1002977450899300352
1022974804079439873,1002977450899300352
317336329,1002977450899300352
3017604786,1002977450899300352
735572563691229187,1002977450899300352
1154435395955785729,1002977450899300352
24177968,1002977450899300352
1354582914,1002977450899300352
1010788485295296513,1002977450899300352
78116695,1002977450899300352
69138901,1002977450899300352
947706391350861825,1002977450899300352
1114372433820000256,1002977450899300352
3149939538,1002977450899300352
346611655,1002977450899300352
40268851,1002977450899300352
1042836892797083648,1002977450899300352
1072254151508275200,1002977450899300352
1133960304436449280,1002977450899300352
955879537581027328,1002977450899300352
2341053079,1002977450899300352
74837651,1002977450899300352
1140375191479975938,1002977450899300352
19604557,1002977450899300352
50323173,1002977450899300352
249680557,1002977450899300352
1136446366379630593,1002977450899300352
1134239187148783616,1002977450899300352
32453930,1002977450899300352
1126873599007023116,1002977450899300352
1090395888554434560,1002977450899300352
817081711968161792,1002977450899300352
888436336574603264,1002977450899300352
1445881686,1002977450899300352
2308632968,1002977450899300352
1073228050626560001,1002977450899300352
274176816,1002977450899300352
21464876,1002977450899300352
1098667056474386432,1002977450899300352
1065283447986388992,1002977450899300352
2664732548,1002977450899300352
145827170,1002977450899300352
3497091372,1002977450899300352
597827123,1002977450899300352
743399527,1002977450899300352
1713806528,1002977450899300352
50450348,1002977450899300352
798690998,1002977450899300352
1113105436520067072,1002977450899300352
23898725,1002977450899300352
1113681346520420352,1002977450899300352
893150728528809984,1002977450899300352
18139619,1002977450899300352
1027966028041474049,1002977450899300352
458734173,1002977450899300352
1346039395,1002977450899300352
44439772,1002977450899300352
765430199999565826,1002977450899300352
561645698,1002977450899300352
2896862701,1002977450899300352
337401168,1002977450899300352
2484636027,1002977450899300352
2448099108,1002977450899300352
2303446206,1002977450899300352
81431962,1002977450899300352
196474263,1002977450899300352
423754009,1002977450899300352
368662246,1002977450899300352
113472009,1002977450899300352
287859493,1002977450899300352
19480470,1002977450899300352
398816447,1002977450899300352
27126881,1002977450899300352
26747046,1002977450899300352
242143073,1002977450899300352
885545457635799040,1002977450899300352
834267059429138432,1002977450899300352
1710716264,1002977450899300352
1491864409,1002977450899300352
175291452,1002977450899300352
506510642,1002977450899300352
612971756,1002977450899300352
955296886205763584,1002977450899300352
2287136827,1002977450899300352
1014026853353308161,1002977450899300352
1090757173347381248,1002977450899300352
435309776,1002977450899300352
3281726497,1002977450899300352
701692901378555904,1002977450899300352
343031172,1002977450899300352
1328450065,1002977450899300352
1051985266536144901,1002977450899300352
775087573,1002977450899300352
1086605666,1002977450899300352
4836147704,1002977450899300352
2446151892,1002977450899300352
1076569596713299968,1002977450899300352
20750800,1002977450899300352
766646091815071744,1002977450899300352
3269540077,1002977450899300352
273875952,1002977450899300352
21410791,1002977450899300352
252909259,1002977450899300352
153971813,1002977450899300352
312745095,1002977450899300352
254175256,1002977450899300352
769009733382660098,1002977450899300352
4505072175,1002977450899300352
22870549,1002977450899300352
33153378,1002977450899300352
27973318,1002977450899300352
967216505149538304,1002977450899300352
1063111852819808256,1002977450899300352
533744892,1002977450899300352
821375103975817216,1002977450899300352
1038902936372297728,1002977450899300352
551434054,1002977450899300352
1039205308382425088,1002977450899300352
449110192,1002977450899300352
709847569011052544,1002977450899300352
24277551,1002977450899300352
258894814,1002977450899300352
47480097,1002977450899300352
890891,1002977450899300352
273117271,1002977450899300352
1042069686962143235,1002977450899300352
522648634,1002977450899300352
1019677602586419201,1002977450899300352
469772935,1002977450899300352
87099532,1002977450899300352
438750469,1002977450899300352
1033212791195238401,1002977450899300352
2573045562,1002977450899300352
3586553899,1002977450899300352
831193208365293568,1002977450899300352
2918953358,1002977450899300352
712829394,1002977450899300352
3285873338,1002977450899300352
1725925585,1002977450899300352
15923259,1002977450899300352
1019708546168963072,1002977450899300352
1029538861620187136,1002977450899300352
4128484180,1002977450899300352
3301724035,1002977450899300352
1029129463043244032,1002977450899300352
907699179249590272,1002977450899300352
2510868234,1002977450899300352
2230516392,1002977450899300352
976701715,1002977450899300352
2660911898,1002977450899300352
4739640673,1002977450899300352
894271511661469696,1002977450899300352
199455824,1002977450899300352
1019041991420547072,1002977450899300352
1244396150,1002977450899300352
853353450,1002977450899300352
4542382034,1002977450899300352
755506498621415424,1002977450899300352
812139996660412416,1002977450899300352
1411765310,1002977450899300352
566790478,1002977450899300352
1625691918,1002977450899300352
401134651,1002977450899300352
1455429078,1002977450899300352
1546867130,1002977450899300352
562927196,1002977450899300352
338634852,1002977450899300352
368097469,1002977450899300352
1014916270477590528,1002977450899300352
3282917875,1002977450899300352
1463234467,1002977450899300352
3012636326,1002977450899300352
10025982,1002977450899300352
14269985,1002977450899300352
18784030,1002977450899300352
18060588,1002977450899300352
2910277758,1002977450899300352
46951572,1002977450899300352
764137051755130885,1002977450899300352
1260366252,1002977450899300352
3185241624,1002977450899300352
4284758953,1002977450899300352
760933454527684610,1002977450899300352
3734258239,1002977450899300352
845061256348262400,1002977450899300352
760549387613462528,1002977450899300352
551580886,1002977450899300352
12728672,1002977450899300352
928407761871716353,1002977450899300352
4284926653,1002977450899300352
317789094,1002977450899300352
41624500,1002977450899300352
2655007256,1002977450899300352
17182757,1002977450899300352
2822252181,1002977450899300352
34369690,1002977450899300352
758031511123656704,1002977450899300352
114495685,1002977450899300352
768566779090178048,1002977450899300352
2194719390,1002977450899300352
2808103903,1002977450899300352
852940516073259008,1002977450899300352
152534404,1002977450899300352
96056189,1002977450899300352
253838787,1002977450899300352
17860541,1002977450899300352
16615190,1002977450899300352
2798637350,1002977450899300352
2303192432,1002977450899300352
74725680,1002977450899300352
430817477,1002977450899300352
962712767449899008,1002977450899300352
15802599,1002977450899300352
278083751,1002977450899300352
4340449392,1002977450899300352
1641671390,1002977450899300352
538437581,1002977450899300352
2926122974,1002977450899300352
19299428,1002977450899300352
2384005207,1002977450899300352
3171258180,1002977450899300352
634726394,1002977450899300352
1128970358,1002977450899300352
2899548714,1002977450899300352
940026867070812160,1002977450899300352
522500219,1002977450899300352
516586040,1002977450899300352
820772857,1002977450899300352
14333333,1002977450899300352
17187236,1002977450899300352
18481113,1002977450899300352
17158532,1002977450899300352
16221481,1002977450899300352
26077191,1002977450899300352
211672384,1002977450899300352
13115682,1002977450899300352
18783501,1002977450899300352
971144697145159681,1002977450899300352
3181273364,1002977450899300352
3316517011,1002977450899300352
107615398,1002977450899300352
801139586,1002977450899300352
287997604,1002977450899300352
2768093743,1002977450899300352
753434169766662144,1002977450899300352
3290827404,1002977450899300352
2530630549,1002977450899300352
2413037594,1002977450899300352
401785719,1002977450899300352
21514559,1002977450899300352
68515768,1002977450899300352
27397511,1002977450899300352
533306421,1002977450899300352
371497630,1002977450899300352
167267598,1002977450899300352
64865648,1002977450899300352
3287096420,1002977450899300352
2671337964,1002977450899300352
3321618565,1002977450899300352
930609427,1002977450899300352
1528791912,1002977450899300352
755427381473447936,1002977450899300352
1599798985,1002977450899300352
1499331144,1002977450899300352
45023809,1002977450899300352
369523805,1002977450899300352
1137901940,1002977450899300352
1367832026,100267647
1300303786708099072,100267647
1072391096,100267647
1141242458,100267647
518728451,100267647
139417656,100267647
303580142,100267647
1222607143867645954,100267647
1038157369,100267647
63557126,100267647
460834078,100267647
3308630385,100267647
1445128814464544768,100267647
2875648066,100267647
1233235685039099905,100267647
1312175754860470276,100267647
1374888125017829383,100267647
735346802,100267647
1278979285009612800,100267647
428624526,100267647
2753861699,100267647
2280452265,100267647
784482381562511364,100267647
383368311,100267647
769531697805295621,100267647
1161988967279005696,100267647
2852569092,100267647
1282169220369977344,100267647
4092984921,100267647
2988188511,100267647
1405268806323347456,100267647
165997574,100267647
2658908183,100267647
1212914453231964161,100267647
1362209537009143808,100267647
4098468133,100267647
2914029726,100267647
873225849780056064,100267647
2713816571,100267647
1472336938187345921,100267647
105534736,100267647
1082799561620578306,100267647
784143570982739968,100267647
69008563,100267647
140409019,100267647
279668437,100267647
4485601587,100267647
1092385350,100267647
1524229213502513153,100267647
63243876,100267647
292747917,100267647
900833730,100267647
1113971071,100267647
406382948,100267647
