full_text,tweet_id,screen_name,user_ID
"Mindy Kaling on TikTok's pressure for comedians, the future of comedy https://t.co/hAd01KYrHU, see more https://t.co/I2RuVTAVfB",1554548164920745988,QuickCarLoanz,966195848991444992
"What is a narcissist? Narcissistic personality disorder explained. https://t.co/NkXcbndAzE, see more https://t.co/I2RuVTAVfB",1554517695441281024,QuickCarLoanz,966195848991444992
"Phoebe Robinson, more talk purpose and harm of stereotypes in comedy https://t.co/TDyQ3Zrsh3, see more https://t.co/I2RuVTAVfB",1554489614353801218,QuickCarLoanz,966195848991444992
"Beyoncé to remove 'ableist' lyric from 'Renaissance' after backlash https://t.co/WyArmeqDiK, see more https://t.co/I2RuVTAVfB",1554399092066902018,QuickCarLoanz,966195848991444992
"2022 Music Midtown festival in Atlanta canceled; refunds to be sent https://t.co/eZTaVAlLqp, see more https://t.co/I2RuVTAVfB",1554302756441231362,QuickCarLoanz,966195848991444992
"Comedians to follow on TikTok, including Elyse Myers, Elsa Majimbo https://t.co/7259A1Rbez, see more https://t.co/I2RuVTAVfB",1554155835982594048,QuickCarLoanz,966195848991444992
"'She-Hulk' exclusive: Marvel show leans into reluctant hero, real life https://t.co/v4i2nHJ4Gv, see more https://t.co/I2RuVTAVfB",1554129218522472448,QuickCarLoanz,966195848991444992
"Nichelle Nichols dies: 'Star Trek' icon, 89, played Lieutenant Uhura https://t.co/LuuJLVgTnH, see more https://t.co/I2RuVTAVfB",1553880525332533251,QuickCarLoanz,966195848991444992
"'Nope' burning questions, answered: Who is Gordy? Is that a UFO? https://t.co/yydLLuBTij, see more https://t.co/I2RuVTAVfB",1553764607453536263,QuickCarLoanz,966195848991444992
"Mexico Tries a New Tactic to Get Its Antiquities Back: Social Pressure - WSJ https://t.co/zP69dxYv2j, see more https://t.co/I2RuVTAVfB",1553607033127067648,QuickCarLoanz,966195848991444992
"Brad Pitt’s Skirt Has a Business Agenda - WSJ https://t.co/RBC4wf2Tsm, see more https://t.co/I2RuVTAVfB",1553429535630180353,QuickCarLoanz,966195848991444992
"Deaf Hollywood Is Getting Its Due - WSJ https://t.co/DfH4QeOxiv, see more https://t.co/I2RuVTAVfB",1553184921023307777,QuickCarLoanz,966195848991444992
"Will Smith apology video on Chris Rock Oscars slap, Jada Pinkett Smith https://t.co/JhvNj2tbsp, see more https://t.co/I2RuVTAVfB",1553126898112335872,QuickCarLoanz,966195848991444992
"Roe v. Wade and military women: The unique conflict, mental challenges https://t.co/aREDwmsWrw, see more https://t.co/I2RuVTAVfB",1553069137324384257,QuickCarLoanz,966195848991444992
