full_text,tweet_id,screen_name,user_ID
"Fg Famous ""IN DA NAME OF 23"" Official Video (Long Live 23) https://t.co/FexKdNZLPN via @YouTube dat was his Nigga",1554329340724256768,StevenR14591025,853661632399949824
"Southside, Future - Hold That Heat (Official Music Video) ft. Travis Scott https://t.co/gLwGhzAiSZ via @YouTube still my shittttttt Saturday",1553381872264167425,StevenR14591025,853661632399949824
Moneybagg Yo - See Wat I’m Sayin [Official Music Video] https://t.co/iGnuOWB3mF via @YouTube still my shittttttt Saturday,1553379143622041601,StevenR14591025,853661632399949824
ME TIME | Official Trailer | Netflix https://t.co/kvUNoonWQP via @YouTube,1553372413223641088,StevenR14591025,853661632399949824
DDG - Rodeo (Official Video) https://t.co/VMGWRcoXfR via @YouTube,1553367558685851649,StevenR14591025,853661632399949824
Mozzy - If You Love Me (Official Music Video) https://t.co/VkKwwnM3gx via @YouTube,1553235799549812738,StevenR14591025,853661632399949824
B5 - U Got Me (Official Music Video) https://t.co/yGzVJT82Kb via @YouTube where n d Fucccck did dis come from,1553231725777518593,StevenR14591025,853661632399949824
Detroit Dreams 2022 https://t.co/lZBtrYhshS via @YouTube cold blooded,1552300908087857157,StevenR14591025,853661632399949824
ComptonAssTG- The Separation Intro/BurN The City Up https://t.co/FNK4chn1gU via @YouTube talk ur shittttttt,1552299851244867586,StevenR14591025,853661632399949824
Y’all have more relationships with the bitches than the money I don’t understand,1551395070557011969,StevenR14591025,853661632399949824
"Young Dolph ""100 Shots"" (WSHH Exclusive - Official Music Video) https://t.co/5DYvhDKzdk via @YouTube still my shittttttt Sunday",1551394969193271296,StevenR14591025,853661632399949824
"Young Dolph ""100 Shots"" (WSHH Exclusive - Official Music Video) https://t.co/5DYvhDKzdk via @YouTube still my shittttttt Sunday",1551135858031476737,StevenR14591025,853661632399949824
Young Dolph - Talking To My Scale (Official Video) https://t.co/6J8Eaisbpt via @YouTube still my shittttttt Sunday,1551133954064908288,StevenR14591025,853661632399949824
Phyouture x @901 Entertainment | OOH OKAY | @901.Ent Jookin 2021 https://t.co/jL5wiCPpwB via @YouTube,1551132669244743680,StevenR14591025,853661632399949824
Sada Baby - SkubaZero ES Skorpion https://t.co/uH5mmT84vl via @YouTube,1551123595375648768,StevenR14591025,853661632399949824
