full_text,tweet_id,screen_name,user_ID
Jordan Montgomery reacts after being traded by the #Yankees to the Cardinals: https://t.co/JQl3iIaSkk,1554608084332564481,pinetarred,1512917510844301312
Not a huge Montgomery fan or hater… but wtf did this trade accomplish? #repbx #NYY,1554607742177816576,pinetarred,1512917510844301312
Ooooof… https://t.co/oDC7UgWIPZ,1554607480801484800,pinetarred,1512917510844301312
"Thanks for everything, Monty. 

Wishing you all the best @Gumbynation34 💙 https://t.co/ViqimZwLK8",1554599290676428801,pinetarred,1512917510844301312
Wow Monty is gone…,1554599142361649157,pinetarred,1512917510844301312
@pinetarred These guys! https://t.co/iRMSDQU244,1554580900641374208,pinetarred,1512917510844301312
@pinetarred https://t.co/hh9Y3Pm8Mw,1554580893666271234,pinetarred,1512917510844301312
@pinetarred Bobby Murcer and then Don Mattingly!,1554443377827057664,pinetarred,1512917510844301312
@pinetarred Me too- his performance in the 96 ALDS was the clincher for me,1554443359283994625,pinetarred,1512917510844301312
@theycallmegramd @pinetarred He was Louisiana Lightning. Great guy. Great pitcher. A very humble man,1554443348563443715,pinetarred,1512917510844301312
@pinetarred Not a Yankees fan.  But I always loved to watch Derek Jeter play.  I played short so I tend to watch that position during games.  Derek made it look so effortless and easy.,1554443336718630912,pinetarred,1512917510844301312
"😂…
 
Sign of the times #RepBX #NYY #bleachercreatures https://t.co/pv8p4Nu5ZK",1554303316829634561,pinetarred,1512917510844301312
First to 70 wins. The New York Yankees. 36 games over .500 #NYY #repbx,1554288906639654914,pinetarred,1512917510844301312
Trevino the power hitter #NYY #repbx,1554285601339351042,pinetarred,1512917510844301312
@pinetarred Yogi,1554283485736607745,pinetarred,1512917510844301312
@pinetarred since 1960.....my all- time Yankee team....Bernie in right......Mickey in center and Sweet Lou in left,1554281324126543872,pinetarred,1512917510844301312
"21 HR, that’s cute… #AllRise #RepBX https://t.co/zLPat2eoeh",1554270379509686273,pinetarred,1512917510844301312
@pinetarred Ditto. Bern Baby Bern !!,1554266148966993920,pinetarred,1512917510844301312
Help needed!? @AdrianO41049966 https://t.co/l1ifmCrDNy,1554264471857758208,pinetarred,1512917510844301312
"@charlesdworak @pinetarred Murcer certainly wasn’t Mantle…but he did alright. He went to the Giants, then the Cubs, and finished up with the Yanks. He did play in the ‘81 World Series.",1554263985830383617,pinetarred,1512917510844301312
"Ichiro's favorite American expression?

""August in Kansas City... It's hotter than two rats in a fucking wool sock."" https://t.co/oMGkXVe1VI",1554254554945962001,pinetarred,1512917510844301312
@pinetarred Mickey Rivers https://t.co/rcm1chJs7m,1554252118730702849,pinetarred,1512917510844301312
Judge… #RepBX #NYY https://t.co/O7PBWGpYI5,1554252097259970560,pinetarred,1512917510844301312
Paulie hit that scouting report right on the head,1554249046847623171,pinetarred,1512917510844301312
@pinetarred Mattingly was my first hero.,1554248566239019009,pinetarred,1512917510844301312
This tweet of mine has been getting insane traction. It’s been really fun to read a lot of these responses. So many Yankee legends. Mickey Mantle and Derek Jeter seem to be two of the most prevalent responses. #NYY #RepBX https://t.co/dT5bVe45nC,1554248444839182336,pinetarred,1512917510844301312
"Andrew Benintendi has walked SEVEN times since becoming a Yankee…

Like what the hell that’s insane plate discipline #NYY",1554248021826748418,pinetarred,1512917510844301312
@pinetarred Donnie Baseball🤘 https://t.co/1iwr4TXM8B,1554247427481280513,pinetarred,1512917510844301312
Mickey Mantle https://t.co/Q4l9yUfqwt,1554247416299372546,pinetarred,1512917510844301312
@pinetarred Jeter,1554247389917204485,pinetarred,1512917510844301312
@pinetarred Reggie Jackson,1554247377325785096,pinetarred,1512917510844301312
@pinetarred Mick,1554247369473921024,pinetarred,1512917510844301312
@pinetarred https://t.co/8ulqBVFpyY,1554247354202587136,pinetarred,1512917510844301312
@Magnusson32 @pinetarred Me too. I met Graig Nettles once years later. I told him I was a kid when he left to go to San Diego and that I felt really sad when he left. He told me he didn't because he had to get out of there to keep his sanity!,1554247328919277569,pinetarred,1512917510844301312
"@joe_w3 @pinetarred When Dick Williams platooned Graig  with Aurelio Rodriguez at 3rd  in the 84 World Series I was so pissed. 

Nettles and Gossage  on cover on SI in April 1984 in Padres uniform.

Graig and the Goose was the title.",1554247312481861632,pinetarred,1512917510844301312
@pinetarred Paul O’Neil,1554247300146413576,pinetarred,1512917510844301312
"@pinetarred Mantle, Yogi, Whitey….",1554247285386747908,pinetarred,1512917510844301312
@pinetarred https://t.co/v3eXpSKL4T,1554247276729712641,pinetarred,1512917510844301312
@pinetarred Don Mattingly.,1554247258790559745,pinetarred,1512917510844301312
"@pinetarred For me it was Mickey Mantle, back in the days when the Yankees were AL champions in 14 out of 16 years, from 1949 through 1964.",1554247239714881539,pinetarred,1512917510844301312
"@Doug98x @pinetarred Murcer was supposed to follow in the footsteps of Mickey Mantle in 1969. He was good, but not THAT good. He eventually went to the Cubs.",1554247222161727489,pinetarred,1512917510844301312
@pinetarred Craig Nettles and Goose.,1554247194659676161,pinetarred,1512917510844301312
@pinetarred https://t.co/RokDqsaq8u,1554247178390065152,pinetarred,1512917510844301312
"@Giacn11 @pinetarred And why were the Yankees so good back in those days? Because George Steinbrenner was a ruthless owner who could never accept defeat. That’s something you don’t see today with his son Hal, and Boone; and Cashman knew he couldn’t put a foot wrong with George.",1554247142885187585,pinetarred,1512917510844301312
"@Kaystuff66 @PhilopalS @pinetarred Joe Pepitone went to the Cubs in 1970. The Yankees in 1970 won 93 games; and they had to watch the postseason on television. There was no place for a wild card team back then. The Baltimore Orioles won the World Series that year, beating Cincinnati and the big Red Machine.",1554247128184197120,pinetarred,1512917510844301312
@pinetarred Donny Baseball,1554247112195465216,pinetarred,1512917510844301312
"@thatskangaroo @pinetarred ""Mick the Quick"" Rivers",1554247101453930496,pinetarred,1512917510844301312
"@pinetarred Favorite Yankees in order that I watched
1st Murcer
2nd Munson
3rd Mattingly
4th Rivera

No current Yankee Judge maybe but not yet
Honorable Mention 
Willie Randolph pure class

David Wells for wearing Babe Ruths hat during a game he bought in a auction

Most hated Yankee
Aroid",1554247087952388098,pinetarred,1512917510844301312
"@Giacn11 @pinetarred Mariano Rivera, what a closer! If you think Clay Holmes is as good as Mo was, you need to have your head examined. When Rivera came in to pitch the 9th inning it was always 3 up and 3 down; not a walk, a hit batter, and a 3 run homer like with Holmes.",1554246964547559425,pinetarred,1512917510844301312
@charlesdworak @pinetarred Indeed! He was the safe place for the team when closing,1554246930099847171,pinetarred,1512917510844301312
@pinetarred https://t.co/qcpWFbuEGE,1554246908310437889,pinetarred,1512917510844301312
RIZZZZZO ON 🔥… this team is getting hot again. What a start to the game #NYY #RepBX,1554246885644423174,pinetarred,1512917510844301312
"@Doug98x @pinetarred Doug shoots! He scores! I was a Murcer fan, growing up in Westfield, NJ.",1554246715850559488,pinetarred,1512917510844301312
@pinetarred @PaulONeillYES and @derekjeter,1554246665938391040,pinetarred,1512917510844301312
@pinetarred https://t.co/9rqSwWCFjq,1554246648980770818,pinetarred,1512917510844301312
@pinetarred Bern baby Bern 🔥🔥🔥,1554246635802300419,pinetarred,1512917510844301312
@pinetarred Ron Guidry !,1554246626386104325,pinetarred,1512917510844301312
@pinetarred Mickey Mantel,1554246610699304965,pinetarred,1512917510844301312
Judge is insane. We need that man to get a ring in the BX. Reincarnation of Mickey Mantle. #NYY #RepBX,1554246589056679936,pinetarred,1512917510844301312
"New York #Yankees - Mickey Mantle, Clete Boyer, Mel Stottlemyre, and Roger Maris https://t.co/unAESoinLH",1554177758074388482,pinetarred,1512917510844301312
"@GoCubs49 Glad to have him 
!",1554177475663597568,pinetarred,1512917510844301312
@pinetarred Mattingly was in my era 80s.,1554161658418892805,pinetarred,1512917510844301312
@pinetarred @DaveWinfieldHOF I used to mimick his stance and routine at the plate when I was a kid. Such a great all-around player and outstanding human being. https://t.co/nFUBC2MHSh,1554161618841485314,pinetarred,1512917510844301312
@pinetarred Thurman Munson!,1554161586251735040,pinetarred,1512917510844301312
@pinetarred The Warrior https://t.co/X5eg12y414,1554161572028751873,pinetarred,1512917510844301312
@pinetarred HORACE CLARKE and BOBBY MURCER JAKE GIBBS,1554146665635921921,pinetarred,1512917510844301312
@pinetarred Bernie was my guy too. Yankees should have kept him around in that Brett Gardner role late in his career. He deserved better.,1554146644068913153,pinetarred,1512917510844301312
@pinetarred https://t.co/Qyrw6JMIMV,1554146637336944640,pinetarred,1512917510844301312
@pinetarred It was tough not to love both of these guys growing up https://t.co/F4BXowK7t9,1554146622187110400,pinetarred,1512917510844301312
@pinetarred Bernie Williams,1554146613102247937,pinetarred,1512917510844301312
