full_text,tweet_id,screen_name,user_ID
1st at bat for @FreddieFreeman5 at Dodger Stadium and hits a clean single up the left!  Let's go Dodgers! #AlwaysLA,1514790518995128325,Xicano70,536949070
JJ is speaking the truth &amp; keeping it real! Much respect! https://t.co/uWqUlfmRDY,1514748326847033366,Xicano70,536949070
Only when it fits their narrative... hope you all see the hypocrisy &amp; bullshit.. https://t.co/U6tEmhMJpt,1514740705964425299,Xicano70,536949070
