full_text,tweet_id,screen_name,user_ID
this shit here is classic material 🔥🔥🔥🔥📈 https://t.co/ZkZWyNK3tw,1514951174499274755,PvtchMan,872058018275438592
"In the Cut 
In the Cut
Rolling doobies up https://t.co/jhpkcZ9zgS",1514601703244410882,PvtchMan,872058018275438592
Blunt and prayer at the same damn time!!! 🙏🏽,1514599205238710274,PvtchMan,872058018275438592
Beat pack will be finished by end of summer,1514582676476514310,PvtchMan,872058018275438592
CJ McCollum cooking 1st half,1514433305948606468,PvtchMan,872058018275438592
Coi Leray album is good don’t know why the sales ain’t up …I don’t even know how album sales work nowadays …I thought it was based off plays,1514431698221641730,PvtchMan,872058018275438592
Brandon Ingram reminds me of Durant without the 3point range/ court vision/ killer mentality,1514425370094747648,PvtchMan,872058018275438592
Brandon Ingram junk banged on homie sheesh!!,1514423537523695617,PvtchMan,872058018275438592
NBA Western Conference Prediction https://t.co/nJVlCi5FiV,1514420425001996296,PvtchMan,872058018275438592
I need my wife to be like this😂😭🔥🔥🔥 https://t.co/pYhlK9NCBu,1514407352962793473,PvtchMan,872058018275438592
