full_text,tweet_id,screen_name,user_ID
"I owe Eric Hosmer so many apologies, I had alot to say this off season but it’s early - maybe Bob Melvin &amp; trade talks inspired him - either way he’s about at the top of leading the league in hits without playing everyday #erichosmer",1514810022819028996,j_youngbuck401,1226218589889318912
