full_text,tweet_id,screen_name,user_ID
"You ever watch streamers for a year, or two, or more and they just STOP responding to you in their chats? It just really sucksss. I know they get so many chats, but when they read ones above &amp; below u, it really causes ur anxiety to be like ""MAYBE im annoying them"" 😒",1514483994691354624,Hamilton_Gaming,708382667457372161
