full_text,tweet_id,screen_name,user_ID
"Check out my preview for #RolexMCMasters
🎾🎾
@BMRReviews

https://t.co/YSBtIaE1o0",1514753094063599636,SpreadAstaire,929438955652620288
"🚨Eastern Conference Playoff Preview Extravaganza🚨

At 330 PM est, I will be joined by 
@TH412_ @JSurab @titletown2121 @TravisMangone to break down the #NBAPlayoffs Eastern Conference courtesy of @RunPureBets and @RunPureSports
#NBATwitter 

https://t.co/p70fqByP4l",1514657148814303237,SpreadAstaire,929438955652620288
"Check out my preview for tomorrow night's play in showdown
#NBAPlayoffs
@BMRReviews
https://t.co/jYo83RE5eU",1514653089097129991,SpreadAstaire,929438955652620288
"Great work my man!
@FreddieHolland9 https://t.co/Mu7Be0tcV8",1514340711277101062,SpreadAstaire,929438955652620288
"At 330 PM est, I will be joined by 
@TH412_ and @Hoop2410  to break down today's #NBA slate courtesy of @RunPureBets and @RunPureSports
#NBATwitter 

https://t.co/lirh1oV2nn",1514288726955868165,SpreadAstaire,929438955652620288
"The fun starts tonight!!
#NBAPlayoffs
@BMRReviews

https://t.co/R0ccHcdjbn",1513983501732769792,SpreadAstaire,929438955652620288
"Check out my preview for #RolexMCMasters
@BMRReviews

https://t.co/GcNYTlPdLV",1513982461251756033,SpreadAstaire,929438955652620288
"At 330 PM est, I will be joined by 
@TH412_ and @TravisMangone to break down today's #NBA play in games courtesy of @RunPureBets and @RunPureSports
#NBATwitter 
#ClipperNation 
#Timberwolves
#Cavs 
#NetsWorld 
https://t.co/6D0wDQX9p0",1513939390845755394,SpreadAstaire,929438955652620288
Be back tomorrow 💰💰 https://t.co/h4Q5BJ79bD,1513652880846123011,SpreadAstaire,929438955652620288
"Check out this preview for the #MonteCarloMasters
tournament matches 
@BMRReviews

https://t.co/7hUVLaSoTF",1513613501180248064,SpreadAstaire,929438955652620288
