full_text,tweet_id,screen_name,user_ID
I thought the TR lawsuit got a lot of run on the TL. That sh$t pales in comparison to this Kinahan story. I’ll sit back enjoy &amp; eat my 🍿,1514776865667395586,TeronBriggs,254093516
