full_text,tweet_id,screen_name,user_ID
There are @SantinoFerrucci (45) days until the 2022 #Indy500 at @IMS !!! https://t.co/lTKX3fHElz,1514579220072222728,jeffdavis_15,40939678
#GMJeff I got a new starting LT and loaded up on Pass Catchers and DBs! https://t.co/AudrouK9wr,1514275375026782211,jeffdavis_15,40939678
There are Howdy Holmes (46) days until the 2022 #Indy500 at @IMS !!! https://t.co/K0s0pTQDyn,1514218689251446784,jeffdavis_15,40939678
AWESOME interview with one of my favorite @Colts players @GaryBrackett58 on @KevinandQuery !!! Love and miss #58!!!,1513865920162246665,jeffdavis_15,40939678
There are @ConorDaly22 (47) days until the 2022 #Indy500 at @IMS !!! https://t.co/hDFY9qwwL6,1513850460142284806,jeffdavis_15,40939678
There are @JRHildebrand (48) days until the 2022 #Indy500 at @IMS !!! https://t.co/iZRlc7t3De,1513503505897693201,jeffdavis_15,40939678
Woohoo!!! Watched on a bIt delayed!!! Congrats @josefnewgarden !!! https://t.co/WoqBR3QG2z,1513284075162902528,jeffdavis_15,40939678
There are Chip Mead (49) days until the 2022 #Indy500 at @IMS !!! https://t.co/SRjewrfsdM,1513146961578409990,jeffdavis_15,40939678
I’m NOT not going to get a burger called “Devil’s Revenge”… https://t.co/rHuA23cEaW,1512968541284229122,jeffdavis_15,40939678
There are Jason “Left Turn” Leffler days until the 2022 #Indy500 at @IMS !!! https://t.co/ARDoPsFSEm,1512788669358391296,jeffdavis_15,40939678
