full_text,tweet_id,screen_name,user_ID
This lady is a hero! https://t.co/Q70zcYW3sk,1514787469002113027,matthewblackb13,3047134748
Damn no thanks that’s amazing tho https://t.co/m8xIYJDEdb,1514474681331421186,matthewblackb13,3047134748
As I say that Jake and bake baby!!!! Half prices shakes,1514055107104681987,matthewblackb13,3047134748
His pens are always behind every game I swear,1514055033461092356,matthewblackb13,3047134748
Wow someone get chunky outta here. https://t.co/AWkQtxXH9t,1514030182662819841,matthewblackb13,3047134748
Man I was really hoping nothing like this was gunna come out . Who was the woman? His wife? https://t.co/CrPDviLS41,1514020887321878538,matthewblackb13,3047134748
Another loser home opener,1514020688230862850,matthewblackb13,3047134748
Wow bill knew what he was doing. Chess not checkers. https://t.co/ORDM7St9wN,1513378840839663620,matthewblackb13,3047134748
Hate on it if u want but the pens need a star in net. Not an average with great moments. When they absolutely need a save more times than not they don’t get it 🤷🏻‍♂️ until they get 1 we can forget about a cup,1513233194539270148,matthewblackb13,3047134748
I can’t stand a mother fucker who is always in someone’s else’s business. Worry about your goddamn self,1513196344214761476,matthewblackb13,3047134748
