full_text,tweet_id,screen_name,user_ID
Playoff series breakdowns minus the 1v8 spots. This was a lot of fun to do with @SharksNSports @the_odds_fellow &amp; @GunzPicks. Thanks for having me on! https://t.co/1utFvqFSRJ,1514608840754356226,you_capper,915177690797395969
