full_text,tweet_id,screen_name,user_ID
"Mise En Place Bistro, student operated, ready for public dining debut. How you can get a reservation, in this Q&amp;A with the Chef, as Greater Lafayette Career Academy's learning lab/restaurant opens for a limited run. https://t.co/K36MBpvZLV",1514931250041131008,davebangert,158216203
