full_text,tweet_id,screen_name,user_ID
so that was also a penalty,1514814907488776202,nowwith11as,719010084152545280
explain how that wasnt a penalty to me like im five,1514813746740285444,nowwith11as,719010084152545280
AMIRAH ALI IS GOING TO BE ALRIGHT! https://t.co/2vaDJ9sTVh,1514807486439583749,nowwith11as,719010084152545280
amirah ali is going to be alright!,1514807125410603013,nowwith11as,719010084152545280
san diego cannot clear evidently,1514790412199686155,nowwith11as,719010084152545280
what is going on,1514790272953061388,nowwith11as,719010084152545280
RESTAURANT WARS IN ONE WEEK,1514770679358386182,nowwith11as,719010084152545280
tori gives susie smith energy which is lowkey iconic #survivor,1514419076726091779,nowwith11as,719010084152545280
why is omar talking to hai and mike dummy #survivor,1514418760572014593,nowwith11as,719010084152545280
maryanne swore im gonna party #survivor,1514418415569539072,nowwith11as,719010084152545280
