full_text,tweet_id,screen_name,user_ID
Which is better? United apple or Snap Dragon? And how long do you think Aldi will continue to flag my creditors as fraud? My credit card works. Just not when I buy groceries. 🤔 https://t.co/UETZwWt9ch,1514417646170611713,KatieJoPockat,196657539
"OH yeah the whole reason I went to the game alone is so I could give Larry my gift. I burned a CD of his favorite song ""The Girl For You"" which is about a girl who is sick of dating alcoholics and ready for someone who's not about drinking&amp; staying up all night. He never said hi. https://t.co/7zVzGgrQOm",1514058934591627270,KatieJoPockat,196657539
"I think now's a good time to come right out and say why I voted for Trump in 2016. First off, I was already undefeated Every Single Presidential candidate I voted for previously had won the election AND every single candidate I voted for in every primary had lost. Figures.",1514032543158439945,KatieJoPockat,196657539
"Hell is just the grave, and yeah it sucks. I am pretty sure I have been there and it's scary. https://t.co/WH46geQZ8P",1514028998921232385,KatieJoPockat,196657539
"Ok so by now it's obvious I'm in a bit of mood lately. That mood is tired, hungry, sore, painful, poor and PISSED. 

""If you'd like to lighten the mood :D:D please feel free to pick me up at my... parent's house say 7:30-8pm and bring all my shit to the Telly"" @StephenAtHome",1514028800920768512,KatieJoPockat,196657539
If a 12 year old CIS male can punch a fully adult HUMAN CIS WOMAN then Please REMIND ME WHY IT IS CURRENTLY OK TO LET TRANS WOMEN COMPETE AGAINST CIS WOMEN. I love trans women and men. But there are biological differences. Walk back the progressive agenda just a tad please? THINK https://t.co/UjqizRdIVD,1514027401495433216,KatieJoPockat,196657539
"Oh ok. so there IS such thing as false reporting... Why am I doing actual reporting on twitter? Makes for a better cover up later in life when people ask ""Say are you the one lady who...."" Who are you talking about? https://t.co/wY4DINfN5C",1514026761167810564,KatieJoPockat,196657539
"Kristi I agree 1,000. What 12 year old boys' PARENTS are teaching them that it's ok to punch ANYONE for ANY REASON... not only that but a WOMAN! If a 12 year old cis boy can do this to an adult woman, I think you know I have to bring up trans rights in women's sports. Bad idea. https://t.co/RJmd745NxX",1514026335089344524,KatieJoPockat,196657539
At this point I'm just going to say I'll believe it when I see the wake. https://t.co/9fIn442CBi,1514025456047169536,KatieJoPockat,196657539
I just bitched at my mother very loudly from upstairs. I hear that she's cooking something in the kitchen. I honestly wonder if she only cooks on days she knows I'm home and then orders out on days I'm gone. She always buys me Gift Cards to take myself out to eat. I'd rather NOT,1514025212618104840,KatieJoPockat,196657539
