full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
You heard their names. 11 have voted NO on the #PACTact so far. From @MikeCrapo to @MittRomney. Shame on all of them. https://t.co/WNwoKNFRF4,1554605089465286657,PaulRieckhoff,21542518,126513088
"Those Dodgers teams never had the elite position players like they do now. The 2019 Dodgers didn't have Mookie Betts, Trea Turner &amp; Freddie Freeman. Will Smith and Lux have emerged since then. https://t.co/0Dk12ehNzy",1554604138545029120,DMAC_LA,3004300880,126513088
"The NYPD seized 240 motorized dirt bikes and ATVs in one day in response to people fed up with the ear-splitting and often illegal rides, police say. 
https://t.co/TWksHY8pRk",1554601957121294336,NYDailyNews,9763482,126513088
Bold of DC to assume I had those expectations to begin with https://t.co/a97aojkUvc,1554595049396125697,ComicGirlAshley,1387479052982919171,126513088
i wish the dodgers did nothing today instead,1554594892868792320,ellezirkpdx,850418353394954241,126513088
Two minutes to go. Is Manny Ramirez still on the table?,1554587455407370240,jonweisman,19948030,126513088
Big if true https://t.co/PQPYCimnp8,1554587317666398211,DustinNosler,161455964,126513088
"Judge to Alex Jones' lawyer: ""So Mr. Jones was too ignorant to know that he was lying? Is that your defense?""",1554586573538312192,oneunderscore__,102594136,126513088
⁦@hbo_barry⁩ FRIST DAY. Season 4 https://t.co/aePJuG8wf1,1554582749452845056,hwinkler4real,248917209,126513088
Lakers staff running DHO drills with his sons lol,1554580413900677120,vkillem,1067895218756702209,126513088
@ByRobertMurray NOT MY GUY CASH https://t.co/EGSnrTeW01,1554579080385032192,SBaxterson,1187020566080999425,126513088
Not many people worse than Alex Jones,1554576327407292421,PreetBharara,834081571493785600,126513088
Opinion | We Are All Eric Now,1554564434693177350,DougJBalloon,22998311,126513088
"Translation: we held health care for sick veterans hostage purely to spite Democrats, and then we lied about why. https://t.co/buXcT26znK",1554543449734537223,jonfavs,130496027,126513088
"“The bill that Ted Cruz voted for on June 16th didn’t change … Sometimes 2 + 2 is 4, not fish sticks.”

— Jon Stewart responds to Sen. Ted Cruz (R-TX) claiming budget gimmicks were used in the bill providing health care to veterans exposed to toxic burn pits. https://t.co/hthQYiENUv",1554537946811867137,therecount,1087380412089987077,126513088
"What exactly is the roster fit here? They have Muncy, Bellinger, Lamb, Ríos back soon, etc. How many high-variance power lefties do you need?",1554533077245988864,DanielBrim,120303552,126513088
"Nancy Pelosi cites the arrest of Cardinal Zen as evidence of China's ""brutal crackdown against Hong Kong's political freedoms and human rights"" https://t.co/2q68OFVQ0F (h/t @MikeOLoughlin)",1554529951575150592,ColleenDulle,1098387594,126513088
https://t.co/mZrZS5cgfL https://t.co/gbpENMDUzN,1554517270105300993,wingoz,31447081,126513088
Brian Flores responds: https://t.co/FmDyo7Xcpb,1554509877640400896,BenFischerSBJ,2293242726,126513088
The Nationals made the mistake of trying to listen to the Gambler. https://t.co/JtC8xdDJX0,1554504414152441857,jonweisman,19948030,126513088
"“These comments, which he took to be suggestions that he lose games”

Uh…how else is someone supposed to interpret a directive to prioritize the draft? https://t.co/p3frBhLedj",1554501656837951488,minakimes,95975081,126513088
"the P A D R E S are doing this. They've acquired Soto, Machado, Hader, Darvish, extended Tatis. 

Don't buy the small market blues from other teams. Anyone with an owner interested in winning can do this.",1554500878064820225,cdgoldstein,312273838,126513088
@dennistlin Hosmer blocking that trade would be hilarious,1554498206200913922,Trevestation,538693764,126513088
"Our visit reiterates that America stands with Taiwan: a robust, vibrant democracy and our important partner in the Indo-Pacific. https://t.co/2sSRJXN6ST",1554496902812602370,SpeakerPelosi,15764644,126513088
Let's get it done.,1554493470689075204,SenWhitehouse,242555999,126513088
"We see you @jwat05 
🔴🔵🏈
#PennPros x #FightonPenn https://t.co/nSXr25fJNG",1554493332881031169,PENNfb,123255656,126513088
"Guy Reffitt, the tough guy insurrectionist who said he was gonna, “storm the Capitol and grab Nancy Pelosi by her ankles,” — got 7 years in prison — boo fucking hoo.",1554492262754631680,LakotaMan1,738779772,126513088
Yikes… 🤦🏽‍♂️ https://t.co/JAYmRSylkk,1554472978540380161,Larrydn22,191165672,126513088
"Ruh roh, @GOP, just drove by $3.89 gas….maybe time to pivot back to Benghazi or Obama phones?",1554452934406053889,cliffschecter,18549385,126513088
When you just want a chill day at the beach... https://t.co/Ut6Hz3KjM3,1554447997928456198,IsobelYeung,1344466075,126513088
Gas prices have gone down for 49 straight days.,1554446368197984258,clairecmc,16160352,126513088
Expectation vs Reality. https://t.co/LpbfRyYViU,1554445667631878148,YouHadOneJ0B,2449601442,126513088
"The ancient Persians often debated important ideas, both sober and drunk. They believed an idea had to sound good in both states to be acceptable",1554444653788860419,UberFacts,95023423,126513088
@UberFacts And they go great on pizza!,1554383914160259072,YummyBaklava,1162188332262027264,126513088
"@nexta_tv So pathetic….to me it doesnt show Chinas strength, rarher the opposite. China has made this ridiculously big, only showing how worried they are…",1554383516464549888,IlseVonSch,1498337445959585800,126513088
"Sandy Koufax, third time through the order, 1965: 

Opponents hit .175/.234/.257 with three homers in 308 at-bats.",1554344839692439552,jonweisman,19948030,126513088
Did I miss something? Is Speaker Pelosi bringing nuclear weapons with her? https://t.co/Oaefxg7QVq,1554344055001063424,McFaul,454099919,126513088
A word of gratitude to everyone who works the night shift.,1554343859068567552,JesusOfNaz316,109687064,126513088
