full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
"and you could have it all
my empire of Bert https://t.co/WAFDPk6grt",1539758761941893120,hcohenwriter,3701715556,474435885
Easily #LGM https://t.co/JVGEjYHFoJ https://t.co/3CX6B9FP7w,1534575149244096514,Julio_DA,54031997,474435885
"🐢❌MBAPPÉ NO VIENE.

👉@jpedrerol, SÍ👈 https://t.co/tQDNxs7Gh4",1528123215091863552,elchiringuitotv,18905975,474435885
"ベリアル、ベルゼバブ、サリエル、サンダルフォン
#グラブルVD2022 
#グラブル https://t.co/8scvwkvrty",1525304264960028672,hina_dantyo,999262749342384131,474435885
"We did it together! #BlackOut 

0⃣0⃣0⃣0⃣0⃣0⃣0⃣0⃣0⃣ https://t.co/nwg8xCD6Cr",1520231312505909251,Mets,39367703,474435885
The Buck is Pissed collection. So far. https://t.co/6OVvTJxT1I,1515403243555278855,MedInPanicCity,97173694,474435885
This cheered me up. Thanks Bob https://t.co/Oqvm9OW71n,1513726401697959938,MeekPhill_,1081435296,474435885
https://t.co/9mnPq6WMjt https://t.co/vNh90faK1r,1494759721181581316,thom_weights,21338610,474435885
"Top content.

#LFC #INTLIV #UCL @Alissonbecker #Firmino https://t.co/4YIEXwPrLB",1494069523401564165,LFCphoto,595554133,474435885
https://t.co/LVrrO0CCME,1486813322766962699,zuza_real,880157838,474435885
"Depeche Mode, Black Celebration era (1986) https://t.co/9Fin3Ma3xn",1484277375957360646,goth_videos,1276614352687247360,474435885
"A news filled podcast, plus reaction from @rayferrarotsn.  Check it out. @rayanddregs @INFINITICanada https://t.co/Hzu8lJqCaQ",1466187393334190086,DarrenDreger,47650483,474435885
https://t.co/Oj5VltWhLr,1465784376889856010,LindorFanAcc,1184973208711319554,474435885
👀 https://t.co/MFTN6z4mJk,1465381114621612042,MLB,18479513,474435885
"Career accomplishments between the new duo atop the Mets' rotation:

🔹 5 Cy Young Awards

🔹 12 All-Star appearances

🔹 5x strikeout leader

🔹 4,525 career strikeouts

Aces. https://t.co/3jenSs8nqt",1465379016857292801,SNY_Mets,19726043,474435885
https://t.co/fZbruxLbjV,1465366689315442688,ToddRadom,1427891330,474435885
https://t.co/qDBOg1ocFH,1464967002389319682,click_burgundy,4621570405,474435885
https://t.co/HwGNfsPTKk,1464246018774482952,click_burgundy,4621570405,474435885
Here's a look at temperatures tonight https://t.co/ESkfg5kc1T,1462262317492719619,KLFY,22522919,474435885
https://t.co/ZD3HdQSn8M https://t.co/WFkCBllFNy,1454963031604178948,demario__davis,147323167,474435885
"holy heck, this just gets more awesome https://t.co/RrM3VRItru",1448458916405391363,Capitals,14801539,474435885
【グランブルーファンタジー】リッチ(リミテッドシリーズ)が登場！一部ターンダメージを回復に変換したり、特定の条件下ではターン終了時、敵全体に最大で10回ダメージと自分の奥義ゲージが50％上昇する場面も！フェイトエピソードでは同名の星晶獣との因縁が――！？ #グラブル https://t.co/tK80U6Wodz,1438080727568904197,granbluefantasy,1549889018,474435885
"How cool is this?

(via @cjzero) https://t.co/S7giwdtwIT",1437266095707205640,SNYtv,19556528,474435885
It’s on sight. Remember that https://t.co/tPeqrRRrnF,1437218653427179522,ghostxtype,727167182887620608,474435885
dr octopus https://t.co/4HHmhQvw3L,1430299604638224384,lucianagnzlz,628926411,474435885
pete_shrug.jpg https://t.co/hT7KHUuKGS,1419376044071661574,Cut4,241544156,474435885
It takes two! #PeteAlonso wouldn’t have been the #HRDerby champ without this guy. Show some love to Dave Jauss. 💪 https://t.co/lr5MEXW5V6,1414912666204770307,Mets,39367703,474435885
"👑 #REPETE! 👑

#PeteAlonso is your 2021 #HRDerby CHAMPION! 💪 https://t.co/KzXMtFtEvy",1414778063762694157,Mets,39367703,474435885
#PeteAlonso just enjoying a moment before the finals. #LGM https://t.co/ccTgU540pT,1414773900148363278,Mets,39367703,474435885
even The Kid needed a front row seat for the #HRDerby. https://t.co/NjsaENoTcq,1414758492045520901,Cut4,241544156,474435885
We got a 𝓰𝓸𝓸𝓭 one! Welcome to the big apple @KumarRocker! #LGM 🍎💪 https://t.co/qYBmXtSqqH,1414382258568536069,Mets,39367703,474435885
The future @Mets. https://t.co/u5agw5Qopc,1414331094443429888,MLBNetwork,20710218,474435885
"I`m crying tears the size of pineapple chunks here now.
#CopaAmerica Brazil were probably the better side tonight.#Messi has been better.And yet somehow,this was all #justice.The greatest footballer was rewarded not by his genius,but by his team-mates &amp; all of us who WILLED IT!!!",1414048973124481031,RayHudson,747681012,474435885
