full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
DC sports may be in shambles and the “other chamber” is still working hard to raise your taxes but hot recess summer is happening ok ☀️ https://t.co/aK5hlifD0j,1554555995833106434,ehdomenech,354412754,32694579
"Returning to ⁦#criminalminds means a lot of moisturizing, buying new bras, doing push ups and making breakfast burritos for those 4:30am call times. AND I LOVE IT ! https://t.co/inCGlYglWx",1554254271981314049,pagetpaget,134206307,32694579
DOOCY FOR THE WIN: ‘Is Filling in the Wall Racist? Because You Said It Was Under the Former Guy’ https://t.co/fRvY3b1FGj,1554205218115567620,seanhannity,41634520,32694579
"Trading for Prisoners Held Abroad Like Brittney Griner Is Politically Expedient, but Ill-Advised @WatchfulWaiter1 https://t.co/K1EjTLgdA0 https://t.co/4QIf8LxHyn",1554204826938245121,Heritage,10168082,32694579
"""President Trump spent more in his 4 years in office than Obama did in 8. The bulk of Trump’s spending came in the last year of his presidency, all while he repeatedly urged the Federal Reserve to accommodate his profligacy."" https://t.co/fWQa5gtsgr @TheSpectator @jbydlak",1554204826552209409,RSI,574405888,32694579
Our military is not hitting their recruitment goals because they've gone woke and Joe Biden has not proven he can keep them safe.,1554003818043641857,ACTBrigitte,722528529716383744,32694579
You will be shocked to discover that a Pfizer product is not working as advertised. https://t.co/88vy9N3ePh,1553895450738130945,jeffreyatucker,23485648,32694579
"She said yes 🥰

Prematch tonight, season ticket members Jerry and Cayleigh got engaged here at @cmpark! 

Congratulation to the happy couple 👏 https://t.co/T4ASqBbUSI",1553534496485642241,SportingKC,17493398,32694579
Trump even handled getting Covid better than Biden.,1553454989103742984,BowTiedRanger,1451753384764116994,32694579
"before and after. 

[[9am 5K with my @LifeTime_Life family, followed by a day on the lake]] https://t.co/50TLcJEMRu",1553449581123362817,LindsayGuentzel,90349975,32694579
JOBOB: Young Children Who Come Out as ‘Trans’ Should Not Be Taken Seriously https://t.co/TY4Q3cWOq9,1553212143083855874,JackPosobiec,592730371,32694579
I love talking shit about Fauci on TV https://t.co/qycNIl9udI,1553211353073995776,rondeaulivia,959552100979150848,32694579
"Inflation forces Chipotle to raise prices again, executive says https://t.co/ZVtGRFZBHw",1552821274405134336,FoxBusiness,56413858,32694579
"Really disgusting, violating and enraging. https://t.co/nkqHCkD4o6",1552811474632019970,KatiePavlich,48459553,32694579
"Time to set the record straight:

A “recession” occurs when the stock market literally recedes for 25 straight days. This is the first recession we’ve had since 1929, when FDR (Teddy’s brother) was president. 

If those facts make you uncomfortable, that’s your problem, not mine https://t.co/sUGwE9lgFo",1552798816495083522,3YearLetterman,911290549541289986,32694579
"Crappy economy, CRAPPIER President.",1552738068045635584,GrahamAllen_1,832978972602429440,32694579
if your bf likes a girls picture it’s because he thinks she’s prettier than you and wishes you looked like her,1552733497634086913,c0wgirlonline,1337972836376297474,32694579
