full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
@bnYourMom @Carg0ShortLife It’s a trick. No Russian prison is big enough to contain Your Mom.,1552389019564003329,NukemRaoul,1147259752834985984,3043642666
@bnYourMom Lower body?,1551224719650742272,djsaletta,260847589,3043642666
Bad news for @ZachWilson https://t.co/3CC7vEZZKi,1547233958823354369,ThatGuyB31,54441866,3043642666
With Zac Wilson's story @bnYourMom doesn't have to edit a headline for once.,1546479263364284416,CassandAnthony,1473287714078396416,3043642666
You should be following @bnYourMom and here is why: https://t.co/xaaNFfHp2I #Buffalo #716 #WNY,1545102135032963073,929WBUF,223947312,3043642666
"@DurkinWeather @bnYourMom 

So close!!!!",1545056564792373250,FactsMa02805793,1381507804297576449,3043642666
@bnYourMom https://t.co/PkLyZKryCt,1540068745669910528,FastTrack550,57157862,3043642666
"No one:

@bnYourMom: https://t.co/KWIYhDue1z",1540059009293639681,AnthonyUntamed,904374998416203776,3043642666
@bnYourMom @HeyRaChaCha If that's how we get the eastside plowed then fine.,1539977150329024517,FrenchFriesRule,1330417664423055360,3043642666
@bnYourMom That is what happens when things are hot and moist.,1529789888551346177,dazz0_716,1120803467679948800,3043642666
@tastiwaffles @ITSD3VINITY @bnYourMom do your thing,1527705658497282048,MTBMOTORCYCLE,36387159,3043642666
"@bnYourMom 
Anxiously awaiting... https://t.co/PC9355hhoi",1526971107546472451,FactsMa02805793,1381507804297576449,3043642666
@buffalotroll ahem @bnYourMom,1520197646580957190,Adrian517585,82419015,3043642666
@bnYourMom Is there grass on the field?,1511311615530082313,BrawndoLabs,4828095195,3043642666
Lets play 2 - Your Mom https://t.co/q5Z9l600Z0,1509144187178033161,FrackingSabres,248748749,3043642666
@bnYourMom Good news for the inheritance,1500831346385723397,Debers16,564242060,3043642666
@bnYourMom Your stuff is even funnier to me when my mind pictures Your Mom as Stiffler’s Mom.,1491817817733226501,djsaletta,260847589,3043642666
@bnYourMom I'm high and thought this was actually the buffalo news and looked like this for a second: https://t.co/87hC2VL04b,1488697728909598723,Queencityfemnst,952543786751660032,3043642666
@bnYourMom You had to do her twice for her to 6” though right?,1483069666847305731,victorispolia,1083374217993875456,3043642666
@bnYourMom Nevermind,1482090091707305987,JKappss,1453701485187960832,3043642666
@bnYourMom She’s doing her stretches as we speak…,1478732069765328898,BrawndoLabs,4828095195,3043642666
@bnYourMom More room,1474161667848159234,FrackingSabres,248748749,3043642666
@bnYourMom Skates off I hope,1469075589403394051,BrawndoLabs,4828095195,3043642666
@TrendingBuffalo @bnYourMom,1457771809416237056,HeyRaChaCha,261031908,3043642666
#BillsMafia https://t.co/MrtGSiY7B8,1457767953852686337,TrendingBuffalo,519717958,3043642666
@bnYourMom My Mom was not a Hagg. You apologize. 😉,1418638372315217924,djsaletta,260847589,3043642666
"@bnYourMom They didn’t them need to tell me that.
The line snaking around her house is all the evidence I need.",1406992634711785493,BrawndoLabs,4828095195,3043642666
Thank you. https://t.co/5Vu1kMKHMC,1405705097477124096,SteveMartinToGo,14824849,3043642666
@bnYourMom Good luck. She’s lactose intolerant,1387145157569650692,BrawndoLabs,4828095195,3043642666
Brendan Lemieux gets around more then your mom.,1375951473977270276,FrackingSabres,248748749,3043642666
@bnYourMom How come Yo-Yo Ma is trending but Yo Ma-Ma isn't?,1370922831547088899,HeyRaChaCha,261031908,3043642666
My Mom has been gone for almost 10 years. She loved a good Your Mom joke. Please don't ever stop. I hear her laugh every time. https://t.co/vt31kVJjVi,1333887983330746368,hugginfool,100324800,3043642666
@diannaESPN @bnYourMom this is just too teed up for you.,1318195404664655873,MattKabel,62943428,3043642666
@bnYourMom My Mom's beard is way better!,1305587909274337280,jdavidbrand,520000370,3043642666
Someone tell Your Mom. https://t.co/mVUTBPhyfz,1299457989938642951,FrackingSabres,248748749,3043642666
@bnYourMom I’ll tell her to wear her finest Zumbas,1296428647902072841,BrawndoLabs,4828095195,3043642666
@bnYourMom usually get more inches in 20 minutes. https://t.co/pRiUmJth89,1280288479574994944,FrackingSabres,248748749,3043642666
Happy Mothers day to @bnYourMom  May every headline work perfectly for a your mom joke.,1259454308313161732,FrackingSabres,248748749,3043642666
SHE CANT GET TO THE GYM https://t.co/31n7GmRk21,1252621301233127424,FrackingSabres,248748749,3043642666
@bnYourMom https://t.co/mUPjVICSLM,1240732749637525505,FastTrack550,57157862,3043642666
Best site on the Twitters https://t.co/ImAhaEOjdG,1194735728237981696,ByTimGraham,41540854,3043642666
Cc @bnYourMom https://t.co/lXLRHKmcB6,1183464295948001283,BuffSausageKing,120523431,3043642666
@bnYourMom I thought for sure you'd work the moustache in there somehow. Missed opportunity for sure.,1171502348864114692,HeyRaChaCha,261031908,3043642666
That’s what she said. @bnYourMom https://t.co/HmMNzTJUvg,1126868135192223746,jimbowads,2381240638,3043642666
"Sometimes I find out actual news from this account, which is really weird. https://t.co/suSsbsFioR",1115628715608817665,dfdrews,23840485,3043642666
"I’ll take ‘Things photographers say to your mom, for $500.’ https://t.co/aOUJgUTuKV",1039927540364795905,yamanboo,78934295,3043642666
@YardsPerPass CC @bnYourMom,1035349525853032448,DisplacedBills,2324473189,3043642666
@BestOfTheBeeeee @Buffalogal @brtnhll77 @AaronBlake1978 @DavidJCervi @essbeeay @FrackingSabres @Rich_Fann @BfloBlog @marcodien @nickelcity @BfloDude @buffalopundit @AndreaNikischer @bnYourMom  https://t.co/sB4yyYAsgx,1011760887278039040,LeftofCentrism,15176674,3043642666
@BestOfTheBeeeee @Buffalogal @brtnhll77 @AaronBlake1978 @DavidJCervi @essbeeay @FrackingSabres @Rich_Fann @BfloBlog @marcodien @nickelcity @BfloDude @buffalopundit @AndreaNikischer @bnYourMom  https://t.co/EwUq1MTYUb,1011741236619857921,wnymedia,9106882,3043642666
@DaveJ_Pin You writing for @bnYourMom now?,997100082070769665,DJ_DWREK,350571342,3043642666
@john_wawrow cc @bnYourMom,980899272098045952,WhinerLineGuy,2898672901,3043642666
CC @bnYourMom https://t.co/8xMY6n3MEe,976069860257132544,WhinerLineGuy,2898672901,3043642666
@bnYourMom here's an easy one for you https://t.co/N4dXBst6I2,974295228571152385,FastTrack550,57157862,3043642666
@bnYourMom https://t.co/iYSDehmLdw,964958675176689664,FastTrack550,57157862,3043642666
"""Your Mom Happened"" sounds like the title of a book which is a collection of all the best BN Your Mom tweets https://t.co/6K7VzlG3ZY",913494333998891008,maxwellmarko,838533438,3043642666
@bnYourMom this one is too easy. https://t.co/07LDCLCKCe,888092838931595265,robins36,310290717,3043642666
Found your mom https://t.co/Aul4gyprMb,869635935041966080,FrackingSabres,248748749,3043642666
@bnYourMom Wtf lol. For a second i thought this was the actual BN account 😂,862712224086986752,JayCoffeeTalk,2602463498,3043642666
As is your Mom @bnYourMom https://t.co/2DB8SyP75g,861564733874458625,FrackingSabres,248748749,3043642666
It happens when your mom starts hanging around me. https://t.co/is0iY2dAp2,856883278313390080,FrackingSabres,248748749,3043642666
They're stealing your material. @bnYourMom https://t.co/KemUulIiib,855776454138900480,BillsCzar,2954955669,3043642666
"@bnYourMom traveling for work one winter, friend called his wife. Said she got 8"" last night. I said we're there any follow up questions?",850394367978336257,wilbes16,385793446,3043642666
"I just discovered the @bnYourMom twitter, and it might be the best thing ever! Even better than your mom.",849279639545667587,mlowrey1991,48415687,3043642666
20 games https://t.co/onluBFKa17,844599625470414848,FrackingSabres,248748749,3043642666
"The best @bnYourMom tweet, or merely just the best? https://t.co/FKo7dcEeXU",841446311958323200,beaufloathe,250785234,3043642666
You never disappoint https://t.co/nsHQ8oNZ2X,841358045108158464,FrackingSabres,248748749,3043642666
".@bnYourMom love what you're doing with this account, keep up the good work",824393541065605121,DJ_DWREK,350571342,3043642666
Is this @bnYourMom?  https://t.co/10th3HaVnV,776601501267595264,DisplacedBills,2324473189,3043642666
!!!!!! @bnYourMom   https://t.co/MWgkaBDfy0,764429588902580224,hucklebuckets,155655826,3043642666
@bnYourMom had great expectations for this one. Did not disappoint.,762750110090530816,KingKagan,1262748524,3043642666
#BillsMafia has claimed Rio for the Olympics. Looking forward to support the athletes competing from WNY #OneBuffalo https://t.co/zJ02zcMq4O,761680078694678528,wlregan,227083816,3043642666
LMFAOOOOOOOOOOOOO #RNCinCLE #MelaniaTrumpFamousQuotes 😭😭😭😭😭😭😭😂😂😂😂😂 https://t.co/2JOXc5R82c,755446606590189568,EliteRob2914,809913624,3043642666
