full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
"PGF California!Won our first pool game today 10-3 💙💛Great Team Work.. Love my teammates @JustinAaronUH91 @IGHNational @Los_Stuff @scan1ansports @TAProfileAPP @ImpactRetweets 
#trusttheprocess#betheimpact https://t.co/fqWjOfoL5I",1554304482275520512,CantuAnevay,1382669312398303237,1300086728334749696
Final call up of the summer! So grateful to have had such a great group of players! Excited for the big things coming this fall!! #betheimpact #trusttheprocess #goldblooded #igjackson18u https://t.co/Y0PwicRyTj,1554201883220361221,IG_Jackson18u,801806587581100032,1300086728334749696
new squat PR!!! 200!!! @WHS_LadykatSB https://t.co/SivH6J4zEJ,1554173486209417220,laurenhues_,1433569751482130439,1300086728334749696
"Born with the drip and just learned how to hustle 
•
•
See y’all tonight at 7:30 👀#protectherdream #gopride #dripordrown https://t.co/KfByuxakqt",1554156540642447361,SamanthaShow03,3378206899,1300086728334749696
"Had a great season with @TDD16U!! I finished off the season with a .387 batting average, 9 homeruns, and 36 RBI’s. Thank you to my coaches, team, and family for allowing me to do what I love. @JdChandler78 @RachDuty @KenThomas74 @SBRRetweets @CoastRecruits @QrRecruiter @TopPreps https://t.co/UTGNjNtzsU",1554112527507800065,HollieThomas24,1342188269744881664,1300086728334749696
A nice endorsement from @OhioStateSB head coach Kelly Kovach Schoenly about @Hall_J_4 #OUohYeah https://t.co/5uc445Or1q,1553078149398667265,OhioBobcatSB,247986670,1300086728334749696
"Indoor facility checkkk 🔥

#MavUp https://t.co/S8x57fv8Et",1553059430459219968,UTAMavsSB,789910002,1300086728334749696
"another addition to the Longhorn Fam 🤘

@BayleaBrandon | #HookEm https://t.co/Bsj0rrl4GX",1553058623030452231,TexasSoftball,52497147,1300086728334749696
"Wishing the best of luck to our Pro Pokes as they begin the @AUProSports 2022 softball season 🧡

These four Cowgirls tie OSU for the most represented institution in the league this year 📈

#MovingForward | #BeUnlimited https://t.co/eCYzT1qeda",1553052556741562368,CowgirlSB,249851494,1300086728334749696
Join us in wishing @Jkolaitis3 a very Happy Birthday! 🥳 https://t.co/oH61fYnvbp,1553051473516314625,ASUSoftball,73255535,1300086728334749696
"Here’s my 4 💣’s from the Alliance tournament! First one is from Day 2 of the tournament, and the last 3 are from yesterday’s games!! I had such a fun summer playing with my girls, let’s get back at it this fall!! @Bombers_16u @Kara_Dill @ScottWoodard8 @ashley3waters @TarletonSB https://t.co/PUy31oqCmp",1553046056967045120,NaivarSophie,1270482542433574915,1300086728334749696
"Can't wait to get to work, @Hall_J_4! #OUohYeah https://t.co/fju47PCLM4",1553028122605285376,OhioBobcatSB,247986670,1300086728334749696
"Officially official ✍
We're excited to welcome @rvalentine_27 to the family!

📰: https://t.co/I6PrYKHNuI

#GigEm https://t.co/4xboaOj5V7",1553009698277826562,AggieSoftball,57675102,1300086728334749696
"Recruiting Kicks ✅In - Cali Day 6
Custom React Escape in All the Purples
Tips of the day: stay in the winners bracket &amp; wear chapstick
#EverythingLooksBetterInPurple #ChasingTigers🐅🐅🐅 https://t.co/w6iGLTwQLQ",1552837178908061696,LLefty18,150484802,1300086728334749696
Thank you @Chris_Moore09 for the interview! @TDD18U @RachDuty @JdChandler78 @CoachHarvill @SanJacSoftball @LSUEBengalsSB @TylerJCsoftball @NSUDemonsSB @ExtraInningSB @Los_Stuff @TopPreps https://t.co/2KmpRT0uP0,1552813849115492357,ThamesVivien,1271483759318138882,1300086728334749696
"BREAKING: We are very excited to welcome back Jenna Hall as our new head coach! Welcome Coach Hall! 

#OUohyeah https://t.co/WIRHDKWvh1",1552785463974428672,OhioBobcatSB,247986670,1300086728334749696
Team dinner in Cali! @RachDuty @JdChandler78 @KenThomas74 @PGFnetwork https://t.co/Cjy8pC8JJQ,1552511950042517504,TDD16U,1264949515175579649,1300086728334749696
He’s a dude! #EFH https://t.co/OE1soabHyy,1552480997530279938,abseckbhfb,4568372966,1300086728334749696
Finishing the day off with a solo 💣 @kayprudhommeSB @RachDuty @JdChandler78 @KenThomas74 https://t.co/hNQOeOfgOU,1552475851119140864,TDD16U,1264949515175579649,1300086728334749696
"Recruiting Kicks ✅In - Cali Day 5
Custom Purple &amp; Gold Flyease Pegasus
Sunshine &amp; Gratitude all day. #ChasingTigers🐅🐅🐅 https://t.co/7OaAjTLFay",1552470984229212160,LLefty18,150484802,1300086728334749696
Had a great time meeting the coaches at UTSA today! Thank you @CoachJP3 and @Coach_DrP for letting me come out and showing me around the top notch facilities! @abseckbhfb @Recruit_BH https://t.co/Vk7Vkyd6aD,1552469323247239171,JosiahHerndon,1371268719347908610,1300086728334749696
there is nothing more humbling than being seen running through the airport with 5 minutes to catch your connecting flight,1552469162995331072,haileydolcini,1918733839,1300086728334749696
an amazing throw by @emma_king_16 for me to tag her out at the plate. 🚂 https://t.co/aij9Ae7wKz,1552451285018120193,Kaitlyn41962434,1270690341117706240,1300086728334749696
"We would like to welcome Coach Tara Cavazos to The Hill as she joins our staff as an Athletic Trainer!  Excited for you to join the team, it is going to be a great year! https://t.co/TKzJaTCi8M",1552388466239049728,abseckbhfb,4568372966,1300086728334749696
"Anybody looking for a midday snack 👀

@AliyahBinford has ya covered! 

#SicEm🐻🥎 https://t.co/evSlxIhfz2",1552365947020840962,BaylorSoftball,306289039,1300086728334749696
The accuracy…😂 https://t.co/AOUwFXdV3R,1552313231632392193,CoachJayGwyn,151263310,1300086728334749696
We can't wait to be back together again 🫶 https://t.co/X8KP9b5Kbx,1552311094995189762,AggieSoftball,57675102,1300086728334749696
Loss our first bracket game. Back at it today at 10:15 Fountain Valley Fields #5. https://t.co/Y88574zxLS,1552304583346597890,reagan_duty,1106266556915466240,1300086728334749696
