full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
"@OriginalJess7 Available Now on Amazon. Free with Kindle Unlimited.
🐺Wolf Shifters
❤️A slow burn romance. 
#YAFantasy 
#readingcommunity #BookRecommendation #WritingCommunity #indieauthors #KindleUnlimited 
https://t.co/aFQKmDIxqm",1554591088144515073,AuthorWa,1538465791074611200,42161083
Beyoncé Reportedly Removes Kelis’ Credit &amp; Sample From New Album After Being Accused Of Using It Without Singers Permission  https://t.co/CcBG30yGQv https://t.co/WEbVCWpAu8,1554590261577060352,thejasminebrand,16632172,42161083
🤣😎♥️💋✨🤣😂🤣🔥 https://t.co/gZX16mz7dm https://t.co/NX8Bk7zN3b,1554589485261901829,ItalianQueenX,1453021910871252996,42161083
@Strawberry_Icin Hey sis could I  come to your DM just for a little request. Praise Jesus,1554516847164329984,MichaelMillan7,2177006943,42161083
What’s the first movie that comes to mind when you see Wesley Snipes? https://t.co/yxTZVIrsFg,1554515361151721476,st_weightloss,1090368504157618177,42161083
@Strawberry_Icin Yessss #popsmoke,1554489586759368706,enrichmom1,1467653718665580549,42161083
@Strawberry_Icin You welcome💕💕💕💕,1554483395220197377,Tamekamichelleb,1438116232973242372,42161083
@Strawberry_Icin @KalahariReview 💚💚💚,1554464623461601281,Nanya_georgia,1420161218342494210,42161083
"Gather gains little by little.
#RuththeGleaner",1554462359355260929,enrichmom1,1467653718665580549,42161083
Had to cover it with gauze. But it’s not gonna stop me from meditating 😆😆 https://t.co/Feub0hnCZp,1554456250104020992,kblackmore26362,47769956,42161083
@Strawberry_Icin Beautiful ❤️❤️❤️❤️,1554444244877713412,Tamekamichelleb,1438116232973242372,42161083
@Strawberry_Icin ❤️❤️❤️❤️❤️,1554443881227472897,Tamekamichelleb,1438116232973242372,42161083
"Lord, I give this school year to you. I pray that each of the children, faculty and staff have a safe and prosperous school year! In Jesus Name, Amen.",1554441143684939776,fgjourney,3050890247,42161083
@Strawberry_Icin No for real lol ….,1554435464236601344,RoyalTeeLife1,1428339070846087172,42161083
@Strawberry_Icin @KalahariReview Thank you Queen,1554435192269557765,Nanya_georgia,1420161218342494210,42161083
"I recreate myself; that is my only power.
~ Dejan Stojanovic",1554419155469991939,writerlysilly,1489336841585446912,42161083
"Be kind, but know when to draw the line. 🫵
Good morning ☺️",1554419036691333120,misanspry,1697269880,42161083
"I found my tears scattered across the #hallway rolled out incessantly when I heard a loud shriek leaving my lips...It was me who cried, who stepped over my worthlessness and now was the time to push the #hallway into the light of valor I never faced before #vss365",1554418548369416194,writes_fakhra,1232207439224877056,42161083
Want to thank God for allowing me to see another day...,1554418153068847105,itsmontyj,1339602268111450112,42161083
Thank you Jesus for everything 🙌,1554409872573218816,real_angieminat,1057764928721956864,42161083
Everyday is a gift from GOD,1554409526027341825,real_angieminat,1057764928721956864,42161083
Difficulties in life are part of our growth. And knowing the purpose of God within it helps us to trust Him more.,1554407662389174273,ms_ahleign,1375398298601676803,42161083
I’m rooting for your success. You got this!,1554407421140942854,JCMaine1,1243325582516973569,42161083
It's amazing how God opens the right doors and shuts the wrong doors.,1554407052780478464,uhu_noma,1032217506444980224,42161083
