full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
Vintage Glass Wood Framed MCM Print - A Waterway In Venice - No 602 By Morris &amp; Bendien New York - MCM -Shabby - https://t.co/3tjsoiLDaF via @Etsy,1554550581997367297,CooperCollecti2,1317219539780657152,20599240
Check out Caribbean Joe CJ Breeze Womens Shirt Top Extra Large Pink Cream Stripes https://t.co/kRjy5zTXaL #eBay via @eBay,1554526755276427265,MichelleFierro,25601644,20599240
Check out Beautiful Pair Vintage 14k Yellow Gold Oval Ruby Stone Earrings. https://t.co/Md8KuPZ35h #eBay via @eBay New Listing https://t.co/IMWCrJfvXI,1554512474233311234,Terriga62849113,1494690003900903434,20599240
Mad Love Checkerboard Vest NWT US Size S Small or Medium M https://t.co/qgBSOwQvCP via @Etsy,1554509934909280256,Kats_Cache,1117011260,20599240
"Check out Pokémon Sun (Nintendo 3DS, 2016) https://t.co/7vtZYCIeMy #eBay via @eBay NEW LISTING",1554509601969737728,Terriga62849113,1494690003900903434,20599240
"Check out what I'm selling on Mercari. Antique Wagon Bench Seat Rustic Charm 
https://t.co/M06Y44NnvM",1554500118895788032,katey_sewell,3375154516,20599240
Fabulous Green Pearl Bracelet - Memory Wire Bracelet - Green Mother of Pearl and Pyrite Wrap Bracelet by #DesignedbyAudrey.  Awesome womens #handmade jewelry and accessories https://t.co/hqRHNKzhWq via @Etsy https://t.co/hN63Ofy9bX,1554499270656643077,DesignsbyAudrey,147286165,20599240
Handmade https://t.co/cQtFCNe0Ry,1554499268857176064,guext65,28509405,20599240
SANTA CRUZ 100% Cotton Snap Front Shirt US Size Medium M https://t.co/ucqfvW2Zn3 via @Etsy,1554497987551698944,Kats_Cache,1117011260,20599240
Vintage Knee Hugger Elf Christmas Pixie - Made in Japan - Set of Three https://t.co/F2mcMysyUT via @Etsy,1554471267709120515,CooperCollecti2,1317219539780657152,20599240
Vintage Jumbo / Large Woven Rattan Wicker Gathering Basket - https://t.co/8CNjTnylwX via @Etsy,1554463010269237248,CooperCollecti2,1317219539780657152,20599240
Vintage Genuine Solid Brass Deer Figurine - Handcrafted https://t.co/tglAbQIhgg via @Etsy,1554460347251101697,CooperCollecti2,1317219539780657152,20599240
Check out VINTAGE Solid 10k Yellow Gold / Ruby Ladies Ring  Size 7. - 2.1g. https://t.co/oJMiY4cBJ4 #eBay via @eBay  Relisted for Nonpayment. https://t.co/f8jK5mp6DF,1554452436928045056,Terriga62849113,1494690003900903434,20599240
