full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
Sound like some @thedarnellshow_ would say 🤣 https://t.co/a6qq8p8pdh,1554533582646951937,monicole6,1681902048,413969027
@thedarnellshow_ Wasn't expecting you'd gain that much vote 🤠,1554350367147696128,johnbosco_u,566267101,413969027
Dr M3$$Y gets my vote! Free Fiji water for everyone! https://t.co/fS5bsjHQia,1554317528595402754,AllThatJass__,316218504,413969027
"I am casting for Mr.Osirus because he can lead our country down a glorious path, he has big plans and I believe he is the 1 to get the job done. #OsirusNation https://t.co/Mu6nRK3Bho",1554315907232501766,DARK_COKO,24570522,413969027
#presidentialelection,1554315183828377601,thedarnellshow_,413969027,413969027
This thread will show you the aliens @thedarnellshow_ lmaooooo https://t.co/UvP4MnCLJ6,1554141780391624708,IamNieseEl,1365378832874766337,413969027
"Auw thank you so much ,i really appreciated all of you a great profesional singer ☺️🤗❤️ https://t.co/eu9VjbTD1w",1554101685424754688,pricilia_maya22,1441350960203255812,413969027
Sneak dissing be crazy on twitter.,1554085178888306688,The_Original_45,2560061706,413969027
@thedarnellshow_ @iHeartRadio @Rockinwitslim 🥰🥰🥰🫶🏽🫶🏽🫶🏽🫶🏽❤️❤️❤️,1554075296990625792,NasteeT48,1337249498767253504,413969027
👑ACTIONS SPEAK LOUDER THAN WORDS WIT ME👑,1553902673807544321,Rockinwitslim,1435851174331043841,413969027
I need UR help to send a donation to this family. 24-year-old Arcadio Shakur De Jesus was involved in a car accident that resulted in his vehicle falling from Florida overpass onto Interstate 4. He passed away. The family needs your help. Please 🙏🏾send donations to $OsirusLegacy https://t.co/Icc8odCTnT,1553886994484305921,thedarnellshow_,413969027,413969027
"@thedarnellshow_ @monicole6 She so dope, I support this message 😂😌",1553884250142904320,TannaBoy212,744958763510145024,413969027
@thedarnellshow_ 🥹🥹,1553878011329617921,Sixth_Teen,1279257758,413969027
When NeNe got Porsha a new doormat cuz hers was too small 😭♥️ I miss them so much. #RHOA https://t.co/W7330QywtR,1553833789830205443,SheaFromTheBay,1465759831675916289,413969027
When black men protect black women they call it pandering #PezzydaPriest,1553378740234756098,chudunno_me,547272879,413969027
God..please send me flats😮‍💨 https://t.co/O1DT9yqRBy,1553181942773858305,AmericaIsGhetto,1220104006846029826,413969027
👑HUSTLE UNTIL THE PEOPLE YOU COULDN’T REACH…START REACHING OUT TO YOU‼️💪🏾🔥👑,1553175532916789250,Rockinwitslim,1435851174331043841,413969027
"This is the saddest example of group think I have seen....all presidents are ""above"" the law🤦🏾‍♀️🤦🏾‍♀️ https://t.co/YyWu9rIFz2",1553130345922322432,DjinnTara,1159296990179659782,413969027
"SHIT YEAH ’ Out Now 🔥🌍

Stream Now: https://t.co/XZpCey7Hqa https://t.co/dVRjJ3bK9P",1553089898411954176,iamkevosabe,308351065,413969027
👑MAKE SURE YOU SET YOUR REMINDERS &amp; RT THIS SO YOU CAN SEE THE DOPE UPCOMING ARTIST…POETS…ECT IN THE TRAP🏚…ENJOY YOURSELF AN HAVE A GOOD TIME…STAY READY SO U WONT HAVE TO GET READY…NO TELLING WHO MIGHT BE IN THE BUILDING‼️💪🏾🔥👑 #Rockinwitslim  https://t.co/qUG0mlhQQL,1553047349236142080,Rockinwitslim,1435851174331043841,413969027
"WE ARE READY @NICKIMINAJ!!!😜👏

https://t.co/Mv6s5HCs4Z",1552987311301861377,iHeartRadio,46116615,413969027
https://t.co/2J9oSJSRDL,1552945633052475392,The_Original_45,2560061706,413969027
What in the actual fuck 😂 https://t.co/7MqntaAz22,1552824923864932354,reynny_xo,1114741366796500992,413969027
@DARK_COKO @thedarnellshow_ @AllThatJass__ @reynny_xo @KyleBar38977555 Thank you…you as well‼️🙏🏾,1552709567707901952,Rockinwitslim,1435851174331043841,413969027
@DARK_COKO @thedarnellshow_ @reynny_xo @KyleBar38977555 @Rockinwitslim Good mornting!!! Y’all have a great day as well 💚💚,1552701948259876864,AllThatJass__,316218504,413969027
MORNING GHG 💚💚🔥🔥 @thedarnellshow_  @AllThatJass__ @reynny_xo @KyleBar38977555 @Rockinwitslim  EACH OF YOU HAVE A MARVELOUS DAY 🔥🔥🔥🔥💚💚💚💚💚💚 #GHG #ORIGNALGENERALS,1552700558019928064,DARK_COKO,24570522,413969027
I really rap 🙏🏿🤷🏿‍♂️! @Nas @JColeNC @TeamDreamville @Dreamville @iAmLoadedLux @methodman @therealredman @lildurk @lilbaby4PF @Dame_Lillard @myfabolouslife @Therealkiss @9thwonder @daylyt30 #viral #freestyle @TwitterSpaces @MONTANAof300 @thegame @SnoopDogg @icecube @Bas @EarthGang https://t.co/tcvNhzyRLL,1552486541775208449,MalikCollins26,1703183688,413969027
@thedarnellshow_ is so damn funnyyyyyy 😂,1552413169104166916,PRETTYandLoyal2,1486507475960582149,413969027
"👑THEY WIPED ME DOWN AT 6.7K+…RT TO HELP ME FIND MY MUTUALS‼️

FOLLOW: @Rockinwitslim 👑 https://t.co/rmgW3eO8zU",1552303993820393473,Rockinwitslim,1435851174331043841,413969027
"From Generation to Generation, the Faithfulness of God reminds us that God won't FAIL! (Psalms 100:5, TLB) #JumpstartTakeaway",1552263736425172993,kjant91,46043449,413969027
In god we trust💕 https://t.co/5kIxobPpSt,1552163142452613121,creative_khy,2857228456,413969027
🤣🤣🤣 https://t.co/ZnpTy4NDKi,1552158876362887168,ambitiousssgirl,30291670,413969027
Word https://t.co/tVlD71JedV,1552158431099879424,brattdollvee,1521875575819980802,413969027
"the real ones will always rise up &amp; elevate, no matter what or who tries to tear them down or destruct them or get in their way 🗣",1552149031706583040,exoticpressuree,1262364861884960768,413969027
🥰😘🌹 https://t.co/TI4lm1hqt2,1552111920823652352,exoticpressuree,1262364861884960768,413969027
Drop a “❤️” &amp; follow whoever likes it.,1552106931128500224,exoticpressuree,1262364861884960768,413969027
Stop What Ya Doing &amp; Follow @Rockinwitslim find his mutuals &amp; follow him 🥷🏾🤝🏾get the fam to 5K.,1552092910379847680,TannaBoy212,744958763510145024,413969027
#Rockinwitslim https://t.co/cLpKK0ZJiJ,1552086234188636162,creative_khy,2857228456,413969027
"Help me find my mutuals until my account gets back right ❤️🌹
Rt &amp; Like this 👀 https://t.co/Dx3wOeiffA",1552037216578322432,exoticpressuree,1262364861884960768,413969027
Thank you ❤️ https://t.co/lSeKkd2oc7,1551791419802923008,durrellyrell,154152008,413969027
Proud Misfit 💯 https://t.co/ncGvRflrg3,1551775797656027138,KyleBar38977555,1445325019630944256,413969027
"Paul Sorvino, an actor who specialized in playing crooks and cops like Paulie Cicero in ""Goodfellas"" and the NYPD sergeant Phil Cerreta on ""Law &amp; Order,"" has died. He was 83. https://t.co/ptGW7qjNBl",1551748638610583552,USATODAY,15754281,413969027
👑MY BIGGEST FLEX…IS THAT I DONT FLEX…EVEN THO PEOPLE KNOW THAT I CAN…REAL HARD👑,1551614216305459200,Rockinwitslim,1435851174331043841,413969027
Gain 0'clock🍒🍒🍒🍒RETWEET+FOLLOW❇️❇️❇️🍒🍄,1551556645356027904,listasangela,1531210545407438849,413969027
Connect with and first 60 retweeters 🗣👤🫂,1551555881875214337,Mentorjunior_1,1130928418080677889,413969027
"Support my Twitter journey🌸🌸🌸

Follow, Retweet and drop your handles .",1551554191134527490,Blesing_Andrew,1268209656834527240,413969027
"The whole industry is built on nepotism, and the people you think rose organically? they uncle been a A&amp;R at Atlantic for 30 years.. niggas be having a Cole Bennett video on Lyrical Lemonade and they had no previous music until 3 months ago..",1551549712024670208,KlayeCreation,78066734,413969027
&amp;&amp; bitch if I do you better have your bags 🎒 packed! 😒✌🏽🤣☠ https://t.co/wKR5WmKoqt,1551530439193632771,_TheRealSnookie,317483365,413969027
LIFE IS TOO SHORT!,1551304109445115910,DARK_COKO,24570522,413969027
"It's confirmed we have @iBenCarlton on our show on Wednesday, August 3rd, 2022, at 8 pm EST! https://t.co/vrZOS4qEHJ",1551303120482861056,thedarnellshow_,413969027,413969027
Not my mom trynna tell me how MY son likes to sleep 😂,1551300535176896513,reynny_xo,1114741366796500992,413969027
@thedarnellshow_ 🤣 #Rockinwitslim https://t.co/M8mPcdfflo,1551037617625505793,JuneBaby23_,1301731195206750208,413969027
We in the trap with @Rockinwitslim and @thedarnellshow_ and I kid u no lie…they having me dying with these prank calls! Come join the radio show in the spaces,1551030903014854656,MrGoodBarPGH,1462804858067689478,413969027
Oh god. 😂🤣😭 ⁦@thedarnellshow_⁩  https://t.co/zpwzA1jmCL,1551029588561502209,DezertSkorpion,1540098751296983040,413969027
This nigga @thedarnellshow_  messy af😂😂,1551022228547985408,Olboy0108,1129078389246242816,413969027
@thedarnellshow_ tell him tell her about me bae,1551013874937249793,elliblunts,1316984672686166017,413969027
@thedarnellshow_ is so funny and his radio show got me dying right now,1551010733676273664,MrGoodBarPGH,1462804858067689478,413969027
👑DONT BRING NO HATIN SHIT AROUND ME…WE MOTIVATING…SUPPORTING &amp; ENCOURAGING OVER HERE👑,1550589083277176832,Rockinwitslim,1435851174331043841,413969027
"The exhibition Ernest Withers: The Picture Taker will be opening alongside the exhibition Fionn Reilly: English Landscapes at CPW and Rezny Gallery. Just a minute walk from each other, each show will be on view followed by an reception from 5:00 - 7:00 pm. https://t.co/jd7xw4Aw9s",1550586718797135874,cpw_kingston,39805737,413969027
My sister or right  and pastor Donette headed to California for the PCAF national look at KAREN being nosey and phot bombing 😂😂😂 https://t.co/UsISOmcEbI,1550441848510062592,freshwindmin,31288907,413969027
@LeArielleSimone @Rockinwitslim_  &amp; @thedarnellshow_  these guys are top tier!,1550224321523486720,DARK_COKO,24570522,413969027
BREAKING: Donald Trump announces run for President at ex-wife Ivana Trump's funeral. https://t.co/lwNdSmULT4,1550179230582853632,PaulLahticks,1079151193140707330,413969027
"This image shows BB King's tour bus, ""Big Red,"" on Beale Street in Memphis in 1959. Help us preserve unique historic images like this one by supporting The Withers Art Project.  https://t.co/8y1iJcUZnp #NFTcollection #NFTs #ErnestWithers #Withers #Photography https://t.co/uCsT2EZvHM",1549937272497266690,withersgallery,1519889588067647489,413969027
since i got a good heart... i tend to learn shit the hard way.,1549922888270102528,dre_yaaa3,1486383241149911043,413969027
@thedarnellshow_ @Allegiant NEVER FLY ALLEGIANT!! OVER 2HRS AND HUNG UP SOON AS AN AGENT REACHED THE PHONE,1549900025798410240,DARK_COKO,24570522,413969027
Women actually try 😭 https://t.co/x2g3l9M51D,1549668665775296514,DAdikpewun,1166699799376203776,413969027
@thedarnellshow_ nice pic change really nice,1549623824706060288,Rockyhillraised,1449948209363791872,413969027
Praying mantis hitting dat blunt😎 https://t.co/zpsN8YV6b3,1549620853830078464,vibeforvids,1517401430868459520,413969027
https://t.co/8dMKs7LC5Q #PezzyDaPriest,1549305949923450881,The_Original_45,2560061706,413969027
Lately she’s been my sunshine https://t.co/wARfYWgu7R,1549278965214453760,DestinyMariah30,867191738225623040,413969027
https://t.co/tw9ThUkTh1,1549278171819872256,DestinyMariah30,867191738225623040,413969027
Can’t stand this spiritual messy mf @thedarnellshow_ maaaane 😂❤️👏🏼👏🏼👏🏼,1549267478039109632,iamdamir555,284966842,413969027
@GrindModeChaos https://t.co/fk1hl8pesF,1549229131069640705,thegreatkaylynn,49527614,413969027
#NewProfilePic https://t.co/CITMGvQud9,1549147329797693445,GetToIt_Smoke,236695645,413969027
Just woke up out my sleep 😩 https://t.co/RFm22HnMc3,1548946540965789697,nsb_huncho,3341967185,413969027
Ooohhh I like this one 🌶🔥 https://t.co/nQjmDHwdhf,1548946467930288128,DARK_COKO,24570522,413969027
Adults please open this,1548944415359737857,bigdaddyvinz,1051493565623349249,413969027
She is bro continue making her proud 💯 https://t.co/Z7yezKIhMR,1548875942759735301,SHIESTY274,1534362186277081088,413969027
Evweytime we come to the mall he gotta get this. But it is fye how we can watch it be made https://t.co/FV4QI7ZxRz,1548784601404956673,GetToIt_Smoke,236695645,413969027
Thank you 🙏🏾 https://t.co/ulYJZ0v8wW,1548625373340078082,Truthseekerq4,1526944235626369029,413969027
Exactly like tf? https://t.co/ALsQcsGlc9,1548492369468616705,pussyfaeriee,1506352353498304517,413969027
Jan. 6 panel subpoenas Secret Service for erased texts https://t.co/cCRjlr3ngm,1548271229013938176,latimes,16664681,413969027
Almost home,1548250684117565440,Rockyhillraised,1449948209363791872,413969027
Take care the ones who take care of YOU.,1548141989287235585,The_Original_45,2560061706,413969027
“did y’all” ME AF https://t.co/4KyIduRBWH,1547753788991148037,1814JOSH,1146055399952588800,413969027
Y'all this case has me hollering please watch this 😭😭😭 https://t.co/vtZonKt7iX,1547409487539085312,notblaccbrry,1523870164617416712,413969027
👑FOLLOW ME ON INSTAGRAM📸…DROP YOUR USER NAME AS WELL…ONLY IF YOU FOLLOW BACK👑 #Rockinwitslim https://t.co/HmZkDymN7j https://t.co/Xdl65ECiWW,1547390611275145216,Rockinwitslim,1435851174331043841,413969027
Please share and retweet this! No news coverage has been made of this incident and the guy hasn’t been found. The incident took place in Missouri https://t.co/hVd5UPqYZl,1547295661095358465,itsmahhni,137945096,413969027
I’m going to @Rockinwitslim_’s upcoming Space. Will you join too? https://t.co/inGzk8ZPom,1546971700142694401,thedarnellshow_,413969027,413969027
@papiisnackzzz &amp; doooo ! https://t.co/Mo0fPlur7n,1546922422510579714,sickkkkofsocial,1339088652148740098,413969027
"SEND NUMBERS TO LET'S GET IT JUMPING @SwiggaGeovanni
@thedarnellshow_
@MADDr_00

#Rockinwitslim

https://t.co/CPoNnDGg6P",1546684647353962497,DARK_COKO,24570522,413969027
Come Here Then Cum Here🎙🤤💦🥀🖤🤫🎶 https://t.co/c9utolX7VP,1546610649844826112,ZephaniahSings,315116011,413969027
DROPPING A NEW RNB SINGLE CALLED WISH FOR LOVE!!! I NEED 100 RT AND 100 COMMENTS 🗣YALL FWM‼️‼️‼️ #rnb #explore #music #RETWEET #Comment #Likes #Nickiminaj #FOLLOW https://t.co/tWEQ49Mq0g,1546440078523777024,Dre_Realz,2955643124,413969027
"STREAM MY SINGLE “HEART THIEF” ON ALL PLATFORMS!!!!

https://t.co/3LMPwZBxjT

https://t.co/dWjN7pHHBI

https://t.co/EkR4TvhmW6",1546190133333999617,Dre_Realz,2955643124,413969027
one time I gagged on a small 🍆 for a lil razzle dazzle and that nigga looked at me in disbelief,1545998865119137793,Meriahijuana,265246641,413969027
"Going to work and paying bills, doesn’t equal leading a household. Structure, Direction, Provision and Love",1545826856116559873,rareblackfamily,1531724847692251136,413969027
"Listening to @Rockinwitslim, @thedarnellshow_, @Mimi_Knight13, Jada Stackhouse, Kaleef Chavous, and Tanesha Money https://t.co/7Vswb8xsyz",1545581572824485889,queenviibezz,1361207365215862786,413969027
This Sunday at 9:00 I’ll be having a Producer Showcase for Producers to play their beats. This will be an opportunity for Artists to find new inspiration as well as for producers to gain clientele!!  TAP IN ‼️‼️ GREATNESS 🥁🤝🏿 https://t.co/YZ2YMMX9qQ,1545579221535309825,Dre_Realz,2955643124,413969027
The level of your suffering is a prophetic sign of the level of success you will have. Look for the lesson in every life experience. Grow from them. Blame no one or nothing. Accept and embrace the journey. Change for the better. Make others better by bringing change to their life https://t.co/FthOiUtclW,1545307771888869378,LarryReidLive,807988285842845696,413969027
