full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
🦅 https://t.co/rRF23YoCCL,1554587627487207424,yxunggod,1152457222200446976,611412061
bro dis mf just posted half off BBLs on ig lmfaoooooo,1554576718723178499,IMKDBRO,379787448,611412061
you ain’t got no choice but to be safe get shot in yo face,1554447875823833094,nolimitshittt,347521757,611412061
Damn y’all be up early 🫣,1554420862291361793,GOTCITYTEA,1236072261301362688,611412061
Strong ass pussy lmaooo God damn 🥺 she got you beat @shhkayla_x3  😭 https://t.co/t6ukW5N3fI,1554274692705419265,BradleyDesmondB,1331058773453049856,611412061
“PEP IN MY STEP” VIDEO TOMORROW @ 12PM 👣🪦,1554225254737887233,DoeBoyOfficial,57585607,611412061
Only 6 games! Let’s go @deshaunwatson,1554089669998116868,DoeBoyOfficial,57585607,611412061
need a mental day I can tell the devil tryna get me outta character,1554087294574927873,nolimitshittt,347521757,611412061
They don’t want y’all to know this but a lot of y’all favorite artists got writers. I got in the booth every night and freestyle dis shit MYSELF! no pen no paper!!!,1553987254892232704,NoCap,1448457446,611412061
So much new music on the way.,1553984969927696384,NoCap,1448457446,611412061
WTWD 1000% DONE 🚶🏾‍♂️🌎🦅…..NOW WE WALKDOWN NEPTUNE 🔥🚶🏾‍♂️ https://t.co/fZuJByol0g,1553955516010881024,lildouble00_,1402860287045378051,611412061
May the force be with you 🖤,1553933645739462656,CHXPO,177330163,611412061
it don’t matter cause I’m heaven sent🙏🏽,1553899355328970753,nolimitshittt,347521757,611412061
If I was Neyo wife I’d be posting nothing but pictures of him without a hat.,1553878461520945154,TheeMarilee,35109421,611412061
you gotta atleast try,1553864526378192897,IMKDBRO,379787448,611412061
Need https://t.co/HI8ifsZ9w3,1553858226420154370,theadriig,1342171014998982665,611412061
"I ain’t lettin’ up, I’m passin’ the bitch to the homie 🤷‍♀️",1553853954848702464,Mels444_,815983556,611412061
"Remembering a giant of the game and life, Mr. Bill Russell. 💚 https://t.co/ViaNPttTwe",1553839560387428354,NBA,19923144,611412061
I ain’t seen u say Free Gunna once https://t.co/3yC9u8bzEk,1553838794041966592,POPPAgoCrazy,979152983651962880,611412061
Help me wit da bag Sir thanks 4 having me ! https://t.co/m8MJzC8LOn,1553836622218756105,IMKDBRO,379787448,611412061
"Bitch you thinking small, when you need to be thinking big!",1553836008021659654,CrayForeva,323494870,611412061
https://t.co/UjaL99gDBO,1553797735329021952,NBA,19923144,611412061
Horrible news. Rest In Peace to a Giant. https://t.co/PiqbwBUi3c,1553791266835554305,malika_andrews,2379200053,611412061
stg I can’t wait to move away from here.. give me 1-2 years i’m out,1553768306405933063,pelaezkristyxo,1183055944252641280,611412061
Never will I give any of you bitches my time again,1553661945454133248,Bulldogs276,726791552824139777,611412061
all it take is that one time🤑,1553625716713046018,nolimitshittt,347521757,611412061
i’m drunk as hell but i know everything finna work out for me,1553602152773419013,Pretty_MexStar,306513024,611412061
Browns going to the Super Bowl 👿 https://t.co/Z2jBRndTle,1553594609007300616,DoeBoyOfficial,57585607,611412061
lor seltzer,1553594161361723394,Pretty_MexStar,306513024,611412061
Have your mind ever been at war with your heart ?,1553566229910241280,NoCap,1448457446,611412061
"These two were shining in the @thecrawsover as they combined for 84 PTS!

@Pp_doesit: 50 PTS, 9 REB
@ChetHolmgren: 34 PTS, 14 REB https://t.co/gTLb3j5JeK",1553542402912227330,NBA,19923144,611412061
it’s hot as shit outside today nigga,1553491595370135553,IMKDBRO,379787448,611412061
i don’t got time to be feeding negative energy nomore,1553488633440526336,IMKDBRO,379787448,611412061
@DoeBoyOfficial Options.,1553482779991674881,_JTumba,147157473,611412061
Babyshaq_rbmg on IG follow me,1553464842148880384,BabyShaq456,1551943789111033859,611412061
@DoeBoyOfficial Oh that’s how u comin bru? Bet that,1553447503412051970,448Citgo,1308071341896204288,611412061
@DoeBoyOfficial you bout to go on a run this year,1553447003023183874,Meekio5,1294533083807584256,611412061
@DoeBoyOfficial Before Halloween ? https://t.co/qYrvwzNjWt,1553446788371283971,Oktobersfynest,260361639,611412061
DEMONS R US 2 NEXT 😈👿,1553446418685239297,DoeBoyOfficial,57585607,611412061
😂😂😂 on god https://t.co/kYzJl1bk5d,1553442101370789889,DoeBoyOfficial,57585607,611412061
EST Gee and Doe Boy hit so different when I’m at the gym I be in the there ready to throw the whole squat rack 😭,1553435363229585408,jadeglomez,900611414,611412061
Finna go back off the radar 😁😁😁,1553405968813277184,iAmSosa808,3284662933,611412061
“Melo never won anything” well yeah. Look what they was giving PRIME Melo lmao Phil Jackson needs to be investigated https://t.co/HBoBMQSpWs,1553405632702812160,MilesDoesntCare,952554806,611412061
somebody need to beat jimmy butler ass nfs,1553400313419337728,nolimitshittt,347521757,611412061
damn he was just at the monster stage 😭 https://t.co/ZDg1Aextnc,1553195584357556231,IMKDBRO,379787448,611412061
Doe shit hitting so hard that options muhfucka crazyyyy,1553176058177929218,Mike_Perfect,76232653,611412061
How ima know you love me if youn get my name tatted on u? 🙁,1553173945439879168,luv_enchanting,313484140,611412061
let me roll up so i can calm down and relax,1553160585071689728,Pretty_MexStar,306513024,611412061
"bout to do my own thing, i don’t want nobody in my fucking face rn",1553152716129681409,Pretty_MexStar,306513024,611412061
"I know it’s Beyoncé’s day, but new Doe Boy dropped today on this blessed Friday.",1553142245825691653,__StunnaMan,987741343370956800,611412061
I love doeboy ☄️,1553141838944514056,Khoopz_,3042218714,611412061
⛷⛷⛷⛷⛷⛷⛷ https://t.co/t1ASJiVf7v,1553140046269759488,yungoldmane,1032076294597627904,611412061
"@DoeBoyOfficial 
Pep In My Step beat soo fucking ridiculous 🤧",1553138257197764608,layjr615,1485452957747490819,611412061
“Last nigga tried me his grandma kick him out her shit “ 😂😂 grandma said I don’t want know smoke big fella https://t.co/xd4FmPdarO,1553138188180414464,Sir_Shabazz,137452720,611412061
bitch don’t send me no voice message that’s 2 min long,1553137170885517312,Pretty_MexStar,306513024,611412061
