full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
almost died on the bench press until one of the girls came to save me https://t.co/Co54ZkODPc,1554571318708031488,czafromthebronx,3434887545,1173786247
"Heading out to Montauk this Saturday 8/6 for a live set at @soleeast! 

More info at https://t.co/YbUP9d1L0n https://t.co/4m3gnPvByl",1554522088010141696,stlucia,293064580,1173786247
"It is a moral failure that insulin prices are so high.

We need more leaders who are willing to take on the disgusting greed of Big Pharma

No one should have to ration the medication they need to survive. That’s just basic Common Sense. 
https://t.co/Jg7BvUNBC6",1554506647778824195,JohnFetterman,3622368202,1173786247
#BestSpeakerEver https://t.co/x5KZ13uY7A,1554486308214562816,mwolfers,33394634,1173786247
@genuhrule Nancy Pelosi to China: You won't break my soul,1554484389643309062,shadowlizwarren,1508630319930380289,1173786247
@genuhrule Oh she got Weibo talking https://t.co/Q0IlbTIWwc,1554481692668317697,Rowlegendary,283762362,1173786247
"LIVE: Nancy Pelosi arrives in Taiwan despite threats from China, making her the highest-ranking US official to visit in 25 years https://t.co/UsUng3GRxE https://t.co/M9f6oUYBf8",1554479846130057216,business,34713362,1173786247
Credit where it’s due… nice work Madam Speaker.,1554479041104805891,AdamKinzinger,18004222,1173786247
"Irv is a clown cause he was legit married. 

He was so obsessed with Ashanti and she didn’t even feel the same way. Plus he was her BOSS. The power dynamic was gross https://t.co/jiBFDzthkc",1554470678308470785,evelynvwoodsen,1029301681,1173786247
I have two legs. https://t.co/Bmu9zNRixt,1554427648725622784,chrislongview,800570658929262592,1173786247
"The gay ""twist""

How dare gay people actually exist.

BTW Chucky is awesome. https://t.co/CL3jaxMRdA",1554277937985343493,notcapnamerica,33913156,1173786247
a mother feeding her children 👩🏻‍🍼 https://t.co/7XHeNxOvx2,1554218006607056897,katyperry,21447363,1173786247
https://t.co/4Jfdc6ntTH,1554215400732344321,willfulchaos,348001623,1173786247
Andrew Yang's 3rd party: https://t.co/U2g6PRIKpP,1554197335894138880,Lady_Star_Gem,19943886,1173786247
When they show you who they are... https://t.co/M7QzIH4vNY,1554185766087032834,BrianDMcBride,66944349,1173786247
@genuhrule Pelosi vs China,1554146543980007424,shadowlizwarren,1508630319930380289,1173786247
"Mystikal been raping women for years and many of your favorite artists kept giving him passes and letting him make appearances on their sets like this shit was ok. 

When some fans would call this out, people yelled about second chances.

Today, he's being charged again for rape.",1554112721259581441,MrErnestOwens,716688050,1173786247
We need to do to the Democratic Party what conservative Republicans did to the GOP from the 50s-90s.,1554109835322458113,davidhogg111,1915033663,1173786247
"Renaissance is #1, Bday, &amp; then Self Titled… I’m sry. I’m sry. https://t.co/9PwRfNIACu",1553890335905890305,Nicosaesthetic,700581446,1173786247
@genuhrule She’s too legendary I fear only certain people get it,1553833581264326657,lexiforsenate,823707960614547456,1173786247
Christina Aguilera is really my bitch like don’t ever disrespect her,1553831464009052160,lexiforsenate,823707960614547456,1173786247
"Days after giving Biden an award for funding/arming their illegal occupation/ethnic cleansing of Palestine, Israeli forces murdered yet another child - their 95th since January 2021. https://t.co/j36zCV0TEb",1553777530469072896,WaitingOnBiden,796241086960271360,1173786247
".@kvlly's episode provided us a great top-down view of some of the more difficult aspects of being an engineering leader, including this piece on how you should be analyzing trends in employee interactions 🤔 

Listen to Kelly’s full episode with co-host @ConorBronsdon below ⬇️ https://t.co/HAKlO8RIlx",1553772564601864195,DevInterrupted,1395069603701608452,1173786247
