full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
all of us rn https://t.co/1O5dx76oBp,1554592871591936000,TalkinYanks,887792363052998656,27692485
A shocking trade at the buzzer https://t.co/YDpu9IZsWC,1554588663048175617,TalkinYanks,887792363052998656,27692485
I'm so confused,1554586949012410369,BarstoolHubbs,204788318,27692485
"Let the record show that @TheJudge44 is @MLB's AL Player of the Month 👨‍⚖️

Congrats, AJ! 🏆 https://t.co/7OFmq9c4UM",1554577425736024072,Yankees,40927173,27692485
Day 1 https://t.co/9m44RkJnc3,1554531728466722817,strangerwriters,3243561805,27692485
"SOTO TO PADRES. NOW THAT IS OVER, EXTEND AARON FREAKIN JUDGE",1554494854486425605,YankeesPod,423466277,27692485
"AJ Styles constantly finding new ways to transition into the styles clash, he’s just too good. 🔥 https://t.co/smIDXVlbrq",1554486314539655168,Fiend4FolIows,1161018945517817856,27692485
@Yankees https://t.co/rhJSH9GozS,1554484567163256832,WandyPeralta58,1430593278265774081,27692485
武見ｾﾝｾ https://t.co/U4TZfexcb8,1554476398315978753,duopome,183282289,27692485
"p5 real escape game key art
#p5r https://t.co/6D2ok7eNJa",1554473593987182592,dailymorganaa,1426699117678448640,27692485
"""I Don’t Go Out In The Streets"" - Joey Gallo's Time With The Yankees Will Come To An End Today And Some Of His Quotes About Leaving Are Flat-Out Depressing https://t.co/Ju230FNtin https://t.co/NQrm7P3PW4",1554470361772822528,BarstoolHubbs,204788318,27692485
"He's done it again.

What a fantastic promo from @NXTCiampa.

Sell the importance of winning.

Sell the importance of title matches. 

He's unreal. https://t.co/sKgqe6RPxd",1554455114265542656,WrestleFeatures,1060908107541475330,27692485
https://t.co/6rJwyPpYXv,1554452323463733251,ryujiposting,1362980274850717702,27692485
I am a proud papa today. I got my little girl her first WWE action figures (her favorites @AlexaBliss_WWE and @BiancaBelairWWE  along with others) and ring for her birthday. She also will be getting her first replica belt for her birthday. She’s gonna flip,1554452158128562176,OsheaJacksonJr,72610934,27692485
"My God, what an entrance… Iyo Sky is a star https://t.co/4delwDpboW",1554440794781646849,TheEnemiesPE3,1424398738815025156,27692485
If you don’t feel bad for Joey Gallo you have no heart.,1554438454418735106,YankeeCheddah,1387128819723669515,27692485
https://t.co/h7Fzw0nP78,1554334623207141376,WWEAsuka,98584746,27692485
"I’m here. 

#WWERaw https://t.co/NfrjlqdcfL",1554333465876774912,shirai_io,169267113,27692485
Hip hip…. https://t.co/S8xadgZkdY,1554326005938102273,HipHipJose5,330500456,27692485
Papi @RheaRipley_WWE will NEVER let go ⚖️🖤 https://t.co/bvbtctSNQS,1554318687812952064,rhearipleyfp,1167330819054166016,27692485
Creeping in the H 😈🤘🏼 @RheaRipley_WWE https://t.co/YEPriGb12I,1554317656907550725,YairChill,1172331447044079621,27692485
lmao https://t.co/idE19tASTA,1554314092340445184,JoezMcfLy,32476610,27692485
Yankees still calling around about players and indicating they're not necessarily done. Obviously moving on from Gallo soon too.,1554311494002679808,martinonyc,40707335,27692485
@theebobbyc @ProbablyHunter @igotislanders40 @EpicMarioYT @BigJohnIsHere1 @nzx3lite @KrazyDragon_ @TW0MOONZ @SeanRossSapp This is awesome 😂😂😂,1554303062453403648,mjtm97,1157839443501473792,27692485
@ProbablyHunter @igotislanders40 @EpicMarioYT @BigJohnIsHere1 @nzx3lite @KrazyDragon_ @TW0MOONZ @SeanRossSapp PART https://t.co/AfPfvhFFKW,1554301109740642305,theebobbyc,1495909797262245895,27692485
"🎶 Running off that hill 🎶

@WandyPeralta58 🤣 https://t.co/3O5NTh8Gdi",1554300535406223362,Yankees,40927173,27692485
"@igotislanders40 @EpicMarioYT @BigJohnIsHere1 @nzx3lite @KrazyDragon_ @TW0MOONZ @SeanRossSapp YEAH, YOU’LL NEVER TEAR ME A…. https://t.co/ncvKyXtZDy",1554299976276234241,ProbablyHunter,1044384294934904833,27692485
@EpicMarioYT @BigJohnIsHere1 @nzx3lite @KrazyDragon_ @TW0MOONZ @SeanRossSapp CANT BREAK WHAT IVE BEEN BUILDING UP THIS FAR https://t.co/0fQ3YssiSq,1554299498955956229,igotislanders40,3100766843,27692485
@BigJohnIsHere1 @nzx3lite @KrazyDragon_ @TW0MOONZ @SeanRossSapp THIS REBEL HEART!! https://t.co/7rxgWYZyjg,1554297947512348672,EpicMarioYT,717795276363284481,27692485
"@nzx3lite @KrazyDragon_ @TW0MOONZ @SeanRossSapp THIS REBEL HEART, THIS REBEL HEART https://t.co/4PEGB3MCZ3",1554297734437298177,BigJohnIsHere1,1408180515132170242,27692485
