full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
"I wanna flood u guys with pics, what do u think?",1554609226353459202,raresfromariana,1448410656655482881,411146670
Selena and little babys selenators 😭❤ https://t.co/T6JZFCsrNt,1554591222936780802,fetishxsel,1221560384542400513,411146670
"Heading into the summer break, @ESPN's F1 ratings are up another 35% this year from last year to an average of 1.3 million viewers.

🔲 F1 averaged 934,000 viewers last year which was up 39% from 2019 and the best all time in the U.S., beating the prior record of 748,000 in 1995. https://t.co/O6EG0IWNkq",1554584119132274688,A_S12,32435247,411146670
camila cabello. https://t.co/WqfM7iTjmq,1554580992152723458,zinebcab,4134144430,411146670
"warner bros and zaslav are a match made in hell, they have a black female led action film and they will shove it like its nothing? 

prayer circle for Black Canary https://t.co/UZoTqB4nL3",1554571371451146241,batherois,1109220291186696198,411146670
i’m in love with this look https://t.co/76Di89Do7R,1554564459800264704,duasnostalgiaa,1436788619205877760,411146670
"ratio
 https://t.co/pmttpsodnx https://t.co/aCxwHXzXTZ",1554564019691954179,fetishxsel,1221560384542400513,411146670
The fact this post is still up? https://t.co/vBuYT9xY3G https://t.co/lFdJcCErfy,1554546317212454917,SwiftRacer13,1208441377,411146670
Bruh lol this is Palou all over again. https://t.co/72TfY3OYpB,1554541244101136386,SwiftRacer13,1208441377,411146670
Back in my day drivers sued to KEEP their rides! https://t.co/C83TdnQyuG,1554531118845755396,TheHestercution,21970221,411146670
Selena is looking fabulous and living her best life https://t.co/zWZm4RRGHh,1554500734179221504,carolinafamiIia,871195532873564160,411146670
Wait what Hamilton and the Broncos? Uh. Okay I guess not what I saw coming.,1554497596093337603,SwiftRacer13,1208441377,411146670
no thoughts just selena gomez smiling and looking gorgeous https://t.co/J9GdW35bcn,1554491467699306496,selsklore13,1423338751091257347,411146670
"Lewis Hamilton has joined the Denver Broncos ownership group.

""He is a champion competitor who knows what it takes to lead a winning team,"" Rob Walton said. https://t.co/mhfdMNiD2C",1554488757407055878,espn,2557521,411146670
No offense but Selena Gomez is hotter than you. https://t.co/v5zHW8Xo0d,1554487330274099200,istanSelenerr,1430595076456030208,411146670
Formula One superstar Lewis Hamilton is taking his talents to the NFL -- the 7-time world champion is joining the Denver Broncos ownership group!! https://t.co/Gfyu7NiNvX,1554486872138817537,TMZ,16331010,411146670
OH SHE KNOWS https://t.co/WDyADo9iEX,1554484239093174279,SelenaGqueens,858918671468683264,411146670
🐎🔥 https://t.co/EbUdM8Hh2S,1554482786484076547,LewisHamilton,213969309,411146670
Selena Gomez via TikTok https://t.co/cJQVz8CwMZ,1554478869566177280,GomezSource,1480917637,411146670
Lewis Hamilton has joined the ownership team of the Denver Broncos 🏈 https://t.co/0yZfAho76l,1554477967731998722,ESPNF1,140409019,411146670
"ladies and gentlemen, selena gomez takes over italy. 🔥 https://t.co/nDwBh2vA0K",1554477186316369921,withluvselena,1371580011476619265,411146670
selena gomez. https://t.co/WtewMhbAgZ,1554472457762967552,thvseI,1064918011163934721,411146670
she's so fine https://t.co/kgNjohQQnI,1554471754642366464,oursafeplacesg,1419277106761043968,411146670
@A_S12 @nbc @espn @SBJ @GettyImages F1 beating out IndyCar again despite IndyCar being on network. Story of the year,1554471589772754944,Mo44President,1127721605898092544,411146670
selena gomez is the hottest woman https://t.co/3lETvFq3tQ,1554471540326076423,archivesgowmez,4688163151,411146670
JUST FELL TO MY KNEES  https://t.co/LpiU1Vi37W,1554471158648836100,psychoselg,2959542236,411146670
too hot that she is the #1 cause of global warming https://t.co/urcKioso27,1554468931661963264,SELSREP,1300796837037780992,411146670
"“We're delighted to welcome Seven-Time Formula One World Champion Sir @LewisHamilton to our ownership group. He is a champion competitor who knows what it takes to lead a winning team.”

Statement from Rob Walton on behalf of the Walton-Penner Family Ownership Group: https://t.co/kl2z04lKyk",1554468730058539008,Broncos,18734310,411146670
"Ariana Grande's ""Sweetener"" cover photoshoot outtake with the choker. https://t.co/4ZUzObHSX3",1554467012189065216,raresfromariana,1448410656655482881,411146670
SELENA https://t.co/Lri9FelXWB,1554465296525959168,helplessbitc,884623198947495936,411146670
"""You can't win a race in the first corner..."" 👀 #F1

https://t.co/Qb1BLlxiBz",1554456963395772417,redbullracing,226087776,411146670
la que no para de subir contenido es dua lipa https://t.co/iXHax00dqz,1554448381384220672,dualipanoticia,1041912649934618625,411146670
~ last week ~ montreal ~ toronto ~ chicago ~ montreal ~ london ~ https://t.co/XuVECf4cHq,1554443523562373121,DUALIPA,154101116,411146670
We're delighted to announce an extension to our technical support agreement with @Honda to the end of 2025 🤝 #F1,1554420060176932865,redbullracing,226087776,411146670
📹 | @DUALIPA via Instagram! (02/08) #3 https://t.co/7VrGQaQutW,1554411813323870210,dlipahungary,1076849288666324992,411146670
