full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
"#CCNY2022 Salutatorian Ali Khalil urged his fellow graduates to dream big but never forget where you started. Hear more from Khalil and speakers Dr. Anthony S. Fauci, @StanleyNelson1 @SenSchumer and CCNY Pres @Vgbcc1 on the most recent ep of @FCTTW_CCNY: https://t.co/YNVJdzHnzb https://t.co/eBC8DPiCRL",1554558193283567621,CityCollegeNY,21900832,538626859
yellow dunk low https://t.co/DidCsycgjf,1554531584476315649,SelectOutfit,1162359351069290496,538626859
jacquemus bag https://t.co/ynmCaHpBXm,1554515802526720005,SelectOutfit,1162359351069290496,538626859
.@JheneAiko and her daughter Namiko are the absolute cutest 🤍 https://t.co/cxkCos9Y26,1554501325286776835,mefeater,1460621689,538626859
The brown liner &amp; clear gloss combo is undefeated 😍,1554298580491505665,sofiavelizar,1373477268044005377,538626859
designing fly shit is my favorite hobby 🪡 https://t.co/lftocpgCUV,1554265225939091458,maiyajanae_,879756314116849664,538626859
my GOD it was ONLY $1200 https://t.co/0K6jmCf9bx,1554092804737011713,youngkidchris_,1455042808503488512,538626859
lost brain cells watching this https://t.co/y7sfuLSThY,1554038659166396417,kingayeo,996211352,538626859
happy 1st of august https://t.co/yVTRgj4bBx,1553934253289000960,eccentricverde,209963202,538626859
"mirror: you look cute
iPhone camera: what's up ugly",1553895970689060865,ayeejuju,1538230472299270144,538626859
🥱 https://t.co/Y6w2e4wNhR,1553895961969102849,badbuttsel,1325581560,538626859
The beef was real https://t.co/Cq0O2OqIoj,1553839648081952768,TheArtOfWar6,1224481411589120000,538626859
If theres a Walter White statue in Albuquerque now where is the Tony Soprano statue in New Jersey?,1553813026024919040,KinoFabino,990471215079768064,538626859
"Fuck therapy, all my homies just watch The Sopranos https://t.co/6gt7eZPFSR",1553757994340474887,timeimmemorial_,1068210823867314179,538626859
This tiktok is how I found out Shakira is going to jail for tax fraud https://t.co/rpP7bjttVh,1553752540050853889,DNCHI77,1451057327424118787,538626859
It’s our anniversary!! 17 years strong and they said it’s never last!! Ha 😇😜 This love wins!! https://t.co/tiUyNh2Lyf,1553579684369031168,thesherylralph,66933315,538626859
https://t.co/b2lN5h4qIL,1553558243951218690,gatinarios,1427384347963928576,538626859
"Official Look at a new New Balance 550 ""Valentine's Day"" ♥️ https://t.co/VOESC36r2s",1553531649983406085,JustFreshKicks,1772606058,538626859
https://t.co/uOQhItRvwv,1553416986016641024,tristehomo,775851240768942081,538626859
