full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
@chrissshutton Bet let me know next time you streaming that game,1554583521393459200,mistabigsnoop,960751184939311104,1528809818131243008
@chrissshutton What's that bro?,1554578604629147650,mistabigsnoop,960751184939311104,1528809818131243008
Welcome Fam! 😃 #PZGD https://t.co/uf29chVbDx,1554570444107235328,TrillBillAChick,1111067573842518016,1528809818131243008
"@chrissshutton @Coreyfreeman_ @elicogniito @crownedonline @incitywetrustt @FutSheriff so now you have 1 somewhat defensive midfielder, just try doing these. First pic is before going in game and second is what to swap to in game: 
Make sure to get an anchor on Sow https://t.co/3cNtxWCXTY",1554524811287826436,KDNeverP0sitive,1511225423836950528,1528809818131243008
@ProZoneGD Fall guys makes me want to break everything around me,1554520814632009729,oGirlgonewild92,1142817315446296576,1528809818131243008
@chrissshutton @WWEGareth @ringsidenews_ W,1554516159277551617,JordansTheory,1520108322074021888,1528809818131243008
🤔We need answers! #PZGD https://t.co/7osWKpPv7V,1554513122358018048,ProZoneGD,981324335909568512,1528809818131243008
@chrissshutton Bet they fan base still play WWE 2k22,1554507027199705094,Vincent85_WWF,1387040062328623114,1528809818131243008
@chrissshutton @incitywetrustt @FutSheriff No worries brotha,1554505553032155138,jtzb,55085472,1528809818131243008
"@chrissshutton @incitywetrustt @FutSheriff No lol. Change Mbappe to A CDM card, and Kimmich to ST card and they’ll both be on 10 chem. then jsut switch them to natural  positions in game",1554504581417414656,jtzb,55085472,1528809818131243008
@chrissshutton @incitywetrustt @FutSheriff Switch mbappe with Kimmich for 10 chem,1554502393462935554,jtzb,55085472,1528809818131243008
@chrissshutton @incitywetrustt @FutSheriff not as bad as mine https://t.co/q98pjTATMU,1554500715619418112,emmanuel200734,1326219051023163393,1528809818131243008
@chrissshutton @incitywetrustt @FutSheriff just switch mbappe with kimmich,1554495976890564609,crownedonline,936526252671930368,1528809818131243008
"#PS5Share, #NBA2K22 #PZGD
1 away https://t.co/6mE5hPSAQc",1554483323208089607,SHY_2_FLY,971204061918875648,1528809818131243008
"FOLLOW @blitz_wizzle 
USE CODE: Wizzle05 
👉https://t.co/c5WIe3LKZ3
💚&amp;🔁

#PZGD https://t.co/Uswg0H5NKT",1554482234861690882,ProZoneGD,981324335909568512,1528809818131243008
@chrissshutton @HvntressX LMFAO. No it was like. 2001 and I was headed to Disneyland and my parents stopped at a gas station for snacks and I grabbed a roll of these and accidentally stole them and they found out when we got back to the car and made me feel terrible/ go back inside and return them.I was 5,1554480346837975041,crystalhighris7,3237198100,1528809818131243008
no yeezy day w’s so far smh,1554471967079759872,tonemoneyxl,1137198720469164032,1528809818131243008
@chrissshutton https://t.co/ke9ZPuM5iH,1554465207581294592,Vincent85_WWF,1387040062328623114,1528809818131243008
"Just to reiterate why the ballad of #WhoIsDonaldStevens is so important, it's not about the content posted. I agree, everything from Botchamania to BDWJ to @AEWBotches is in fair use - just short clips, nothing egregious in my professional opinion. However...",1554453855663972355,BuckStarsky22,54712417,1528809818131243008
