full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
me but in black https://t.co/daQjcLM64z,1554306210010222592,AAROHILU,712479170748526592,445280506
Niggas are literally busting nuts to you with they dick out and scroll up and see yo fucking daughter you hoes are disgusting,1554294021048209408,_PhallonX0X0,1498495077584289797,445280506
😭 yoooooo https://t.co/uY3bepdWw1,1554263756087214081,_Katrina_J,1370088787,445280506
"@joseyokok Pack alert, love to see it https://t.co/DomlDmy51A",1554252580959682562,Blvcksby_,1081765278,445280506
@babymai__ super 😩 wonder if he would of let me get oh his shoulders 😂😂😂😂😂,1554250207717728257,lovee_loco31,2302348125,445280506
the definition of trusting the process https://t.co/ufeixlq7TR,1554242927106396162,PurdieeArt,1138795129609826306,445280506
Right now i’m feeling BLESSED 🔥🔥 https://t.co/RVIw2SgjLK,1554221002745434115,GloTheofficial,1037061988638228481,445280506
never be too loud about a nigga,1554214075118280704,rockstarlivinn,1372006160778289157,445280506
Can we just fuck and be happy damn,1554176092797186050,urfavblondieee,957554430257242114,445280506
Wishing all parties involved the best 😂,1554108778605330432,JuvyWicks,1520098948828078081,445280506
i hate feeling like i'm being played with or like someone's trying to make me out to be a fool or play me like i'm stupid... that shit really bring the demon out of me 😭,1553945804968235008,spicebae_,975195434,445280506
https://t.co/iZeVFZlvyU,1553932209815298050,JustineSkye,123093705,445280506
@JuvyWicks Facebook is really a different beast 😂😂😂😂😂,1553930470831824899,_UchihaDon,1305322787775614977,445280506
this nigga is SICK,1553872862926225411,joseyokok,1458299016538738690,445280506
I love me a touchy nigga.. hug me kiss me everywhere.. just love on me 🥹,1553859942632792067,prinxessssnu,1328952129164353537,445280506
I just know a 3Some with them would be fire https://t.co/6iz0rzfGJ0,1553848294660612096,tha_jerk2012,67547908,445280506
An announcement… https://t.co/KMJ7pG4R5Z,1553790050839588865,RealBillRussell,912359571947085824,445280506
@babymai__ My bad you right 😂,1553757325852303361,Kaydot_9,1482228806945497088,445280506
my boy Quanny got a ear! 😭 pmo this shit hard,1553447790860271617,therealjayonce_,1206897900086812678,445280506
I be hoping to meet someone like me but I never do,1553397542884343810,Ye_Ali,2786770105,445280506
top 3 idc https://t.co/FU44AeRX8E,1553393407825002498,fuckkese,1469410044970217479,445280506
@h8tercertified @smoss https://t.co/gG3HKZlEhR,1552857477565366272,stoneage_mackin,1483053648,445280506
just rolled a fucker 🤷🏼‍♀️,1552848289783062529,therealjayonce_,1206897900086812678,445280506
How shawty expects you act https://t.co/iQRpzgubHY https://t.co/8uqOAAyof9,1552685200114683904,_Somebodyson,4875521621,445280506
Sour then sweet😭❤️ https://t.co/5B3GpXCRsv,1552678138735362048,_marie0124,2154061590,445280506
"I’m the main character, this my life.",1552496903346130944,realprettyygirl,722848908703969281,445280506
“Just checking on you” really be meaning a lot.,1552454177535705091,Wavymafia,2905661707,445280506
Shrek 2 is really cinema. I'm now understanding this was a OJ SIMPSON REFERENCE 😭😭😭😭 https://t.co/Rr6rcKjMfh,1552446648231788545,DoxBrando25,1389997717846327300,445280506
"Ooooh these are so cute 😍, I want them 😭❤️ https://t.co/hFRpuAfZO4",1552265900472123393,sincerelyarmani,331942934,445280506
CHRIS BROWN WAS SANGING......GET THIS MAN ON A TINY DESK ASAP https://t.co/wDBJIvnCAY,1552178606968815616,Treajon_Jc,869226152027729920,445280506
i’m a whore for that lovey dovey shit,1552150428959223809,hectorishurt,1475226379981443072,445280506
@Call_em_June @SaycheeseDGTL No cap every single one cause if this isn't a red flag idk what is,1552079907894820866,BlkGodTheGamer,104654383,445280506
