full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
"He’ll be your Huckleberry…

…and your NL Rookie of the Month! https://t.co/DopKlAUkt9",1554559305222963202,Braves,21436663,2997322015
"Will Smith's perfect postseason.

▪️2021 World Series champion
▪️Recorded final out in World Series
▪️11 IP
▪️0.00 ERA
▪️6 Saves

Franchise history. https://t.co/KYj8A9bdWC",1554473590027960320,BravesOnBally,22016177,2997322015
"Whatever you think of Will Smith's time in Atlanta, his run through the 2021 postseason is one of the defining performances of that World Series championship team. He closed out every #Braves victory – 11 appearances, 11 scoreless innings, 2 wins, 6 saves, 0.00 ERA, .139 BAA. https://t.co/VbPlTPqmGq",1554471037861068804,grantmcauley,18132558,2997322015
"On behalf of Braves Country, thank you Will ❤️ https://t.co/m5KNAtR6H9",1554468573204070402,Braves,21436663,2997322015
"Welcome to Atlanta, Robbie and Jake! https://t.co/TpiPkcjN6o",1554467423562129408,Braves,21436663,2997322015
"Most lucrative deal in @Braves franchise history.

Austin Riley signs a 10-year, $212 million contract with a 2033 club option. https://t.co/BFY61WGGZP",1554234552205414403,BravesOnBally,22016177,2997322015
Mood https://t.co/qMzM1RET1u,1554233461845774336,Braves,21436663,2997322015
"Having Austin Riley, Matt Olson, Ronald Acuña Jr and Ozzie Albies all locked up for the foreseeable future at a combined ~$65M a year is amazing.",1554232004962557957,Braves_Rumors,2395329792,2997322015
https://t.co/u2ugjAbnp9,1554229265922756608,Braves,21436663,2997322015
The Atlanta #Braves today signed 3B Austin Riley to a 10-year contract worth $212 million: https://t.co/TdPVtpYnL5,1554228932391698433,Braves,21436663,2997322015
Crab wiping his eyes.. 😅 https://t.co/TawZKjI461,1554204265173991424,buitengebieden,1130021685351079938,2997322015
"Welcome back, Ehire! https://t.co/3USDWs3wbU",1554131340265721857,Braves,21436663,2997322015
"Sunday series sweep! 🤩

#ForTheA https://t.co/Zs2sGoSXJ0",1553848226989629443,Braves,21436663,2997322015
"Break out the brooms! 

@truistnews | #ForTheA https://t.co/PYoQR878Nz",1553845779504271362,Braves,21436663,2997322015
".@austinriley1308's game-winning hit sets a new record for most extra-base hits in a month in #Braves history (26), passing Hank Aaron (25). https://t.co/hj05oGy1ta",1553845040367165440,Braves,21436663,2997322015
