full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
To Gwen the only truly evil job is hosting chapo trap house.,1554615031064576000,DahliaZahava,3159888878,807385881824923648
She’s so cool and not stupid at all. https://t.co/9UfwOa21Tu,1554614639996334080,DahliaZahava,3159888878,807385881824923648
@MattBruenig While we're on the topic of basketball should karl malone's victim have to carry to term? What does liz think?,1554606299467419648,doulbedoink,1175820784868216832,807385881824923648
@DeadnamedAtHome Nah they definitely have one of the wild cards locked up and that’s all that matters.,1554606025898168320,DahliaZahava,3159888878,807385881824923648
"Can’t believe San Diego landed Josh Hader, Juan Soto, Josh Bell, and Brandon Drury in 24 hours. Might be the best trade deadline performance of all time.",1554604458969124866,DahliaZahava,3159888878,807385881824923648
"The #Padres are indeed picking up the entirety of Eric Hosmer's remaining contract, saving the #RedSox about $44 million as @alexspeier reported.",1554594627163811840,BNightengale,41646662,807385881824923648
objectively hilarious https://t.co/nRSdwfv7cm,1554588739401302016,CespedesBBQ,1209615451,807385881824923648
"Whit Merrifield has been traded to the Toronto Blue Jays, sources tell ESPN.

One has to believe he'll be getting vaccinated.",1554588538976493570,JeffPassan,33857883,807385881824923648
one of the worse pop anti capitalist theories to emerge is the idea that the actions of an individual do not matter in capitalism just in order to justify working at a war crime factory.,1554588518613000192,neon_evangayion,1359609143976488961,807385881824923648
https://t.co/X47LSL5pQU,1554587851219673088,everyhourgerard,1302141760181805057,807385881824923648
"there is so much less hair on my head, it feels incredible https://t.co/K8mfeap8XS",1554586942980952069,JaneOst_,234015539,807385881824923648
what https://t.co/yoEJ67B6JW,1554586908520497153,FoolishBB,1077177945058349056,807385881824923648
"@JeffPassan @Noahsyndergaard can't hide from me now, coward",1554586036336037888,RichardStaff,790368978,807385881824923648
"The Philadelphia Phillies are finalizing a deal to acquire right-hander Noah Syndergaard from the Los Angeles Angels, sources tell ESPN.",1554585868861685760,JeffPassan,33857883,807385881824923648
Taking full advantage of unlimited free drinks at my uhhhhh big chain coffee shop job bc I hate my stomach apparently,1554581366066626560,thecoochiehater,834958086511132672,807385881824923648
The Orioles add some fun at the last minute https://t.co/c6Rx1G5Fv9,1554580492451659776,TalkinBaseball_,1126578257833406465,807385881824923648
"imagine having sex with the most gorgeous woman you’ve ever seen, but she’s just… not good at it at all. that’s what sex with me is like 😎😎😎",1554578662753652736,Zymandia,1544775282132860928,807385881824923648
"i call his friend group Wendy's, i went 4 for 4",1554575130633846784,WIFEMODER,2497262379,807385881824923648
surface bar reveal https://t.co/joAQrWiu3z,1554569661265498112,GOVERNMENTRAPE,1424303956918882305,807385881824923648
https://t.co/yscwPnVKD7,1554568759708471301,FoolishBB,1077177945058349056,807385881824923648
https://t.co/n8fnyZgTRW,1554544183263875079,BKWelles,1058395845559836672,807385881824923648
"""wah i need hormones so the choices i make and people i step over (or in/directly cause harm too) don't matter."" never mind the countless trans people being ignored and silenced in this community FOR making hard choices. for drawing certain lines in the sand. what about them!",1554535868060147712,laracroftbarbie,2357224296,807385881824923648
"people are really getting on this app and tweeting out “yes i bombed children but i’m neurodivergent, queer and a minor and my great grandma was a poc but it was for my survival” in solidarity of their mutual who is being dragged for the same thing",1554528200545517570,bimbomarxistt,1226717431017693184,807385881824923648
"fun fact! the vast majority of people who enter the military are actually middle class and being extremely poor actually makes you less likely to join the armed forces, so not only is the poverty draft argument morally reprehensible, it's factually wrong!",1554527922714599425,anarchobestie,745016659321061376,807385881824923648
tinder she/theys asking why i'm moots with their roommate https://t.co/NRFLRzBvhU,1554525875168763907,WIFEMODER,2497262379,807385881824923648
https://t.co/eERvUV2lnn,1554514646425542657,JaneOst_,234015539,807385881824923648
I really had no idea how much these institutions of mass death have absorbed the smol bean culture until the Lockheed thing lol,1554512520215511041,Black24Payne,1450101396544663556,807385881824923648
https://t.co/0GaETU2Gct,1554497516938444801,nationalssquid,1188851030781579267,807385881824923648
https://t.co/nrS965DZtd,1554491716060663808,Real_tttt_takes,1502903428846080002,807385881824923648
i think we all know who was behind this https://t.co/cKKrzpvxOu,1554474609487085569,kthrn_lcs,1720643575,807385881824923648
"now that other soft picrew avatar leftists are coming out to say ""i also worked in the military industrial complex for the healthcare"" i just want to say: you don't have to tell anyone that. you literally never have to tell anyone. you can keep that your own horrible secret",1554455934516207618,punished_cait,1486860350406463494,807385881824923648
not gonna lie it does make me feel kind of insane seeing people who spent the beginning of the pandemic making fun of anti-maskers now turn into those same exact anti-maskers themselves,1554361151034740736,parasocialyte,1298153582500499457,807385881824923648
yall would get on here and be like “he’s queer and anti social be nice to him 🥺🥺” and be talking about J Edgar Hoover,1554316954743226369,WrittenByHanna,52522131,807385881824923648
cis people are happy to refer to you by it/its pronouns until you ask them to,1554314797935693824,poisonjr,342775091,807385881824923648
https://t.co/UQyQAHPFbG,1554310747936608256,faggot_moder,1524528694752022528,807385881824923648
"Atlanta GM Alex Anthopoulos on Monday acquired starter Jake Odorizzi, outfielder Robbie Grossman and infielder Ehire Adrianza; DFA'd Robinson Cano; and signed All-Star third baseman Austin Riley to a 10-year, $212 million contract. Needless to say, quite the productive day.",1554309739198050306,BNightengale,41646662,807385881824923648
how many guys on 9/11 died in the towers taking the absolute greatest line of coke in history,1554309114045825026,TheyThemItalian,1236040296292585479,807385881824923648
evangelion is a cautionary tale about what happens if you boymode for too long,1554301680031649793,773tk_,1125606090585006080,807385881824923648
al Qaeda seeing the hellfire missiles coming down at them https://t.co/0BZpN5jXTD,1554296670111899648,DahliaZahava,3159888878,807385881824923648
"@MuslimTom_ yeah those are all morally equal, and all definitely happened",1554281636304404480,kinematografi,17626393,807385881824923648
"if your brain gets to this level of discourse I don't trust you. I don't care if you're trans or cis. 

this kind line does zero. nothing. this is not survival this is selfishness. https://t.co/OcYPdyBtUl",1554279948390506496,ChaosIsMel,1220666858849869824,807385881824923648
Did everyone see my chin hair https://t.co/7YmXvzHxJ7,1554272834465239040,thecoochiehater,834958086511132672,807385881824923648
La Russa ready for a nap in the 1st inning https://t.co/EC7e4jsJzh,1554272017138044928,JomboyMedia,1100073846949007360,807385881824923648
"I hate these threads so much, food shaming sucks https://t.co/jqUZe263qP",1554271061578883072,ChaosIsMel,1220666858849869824,807385881824923648
https://t.co/BVDQibwhSv,1554270763103895552,everyhourgerard,1302141760181805057,807385881824923648
Juan Soto is the 1st batter to work multiple walks against Max Scherzer in a game this season,1554270166057455618,SlangsOnSports,1636364526,807385881824923648
https://t.co/C2O9kaxsvs,1554269935202754560,phantomlabor,1321955412241915905,807385881824923648
