full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
One of @MuhammadAli's most savage moments 🥶 🐐 https://t.co/4rDS10pwWG,1543980452117000192,trboxing,36806880,25325750
BREAKING: Applause breaks out in Senate chamber as Judge Ketanji Brown Jackson becomes the first Black woman ever confirmed to sit on the nation’s highest court. https://t.co/EvvheYil09 https://t.co/HRA8dOUsqA,1512133482255994883,ABC,28785486,25325750
OMG!! Emily Campbell making history as she wins first medal in OLY women’s weightlifting for #teamGB  - her scream as the lift gets white lights😍😍😍https://t.co/6HR5a1myLB,1422204319475113987,poornabell,215946866,25325750
Kent discusses grocery store mask experience: 'It's none of your business what I wear' https://t.co/AESkSE21dl,1397200045741645831,KMOV,28390516,25325750
"Reports say @realDonaldTrump""s Twitter account has been suspended for 12 hours.",1346972625197666304,toddschnitt,273748204,25325750
"Who's tried our Pho Shizzle? Come grab some noods today!

#Nudohouse #nudostl #nudohousestl #nudosquad #nudofamily #supportlocal #eatlocal #stl #stlpride #stlproud #pho #ramen #NudoLovesYou #stlrepresent https://t.co/s4vKJR2jjM",1339591157475471362,NudoHouseSTL,707011783488196608,25325750
#BBKaysar gave the Houseguests a speech to remember on last night's #BB22! 😳 https://t.co/RndSXP2sOk,1301941224316649472,CBSBigBrother,52791522,25325750
"“With everything that is going on in the world, it’s very important for these types of conversations to happen.” #BBDavonne #BBBayleigh https://t.co/QcyD5QBjFP",1295152245835575297,CBSBigBrother,52791522,25325750
For your Saturday night viewing pleasure.... 😂😂😂 https://t.co/4Dic06vPUD,1287217573591834626,alydenisof,30614676,25325750
#Reminder: #MaskUpMO! https://t.co/yaQV3VhaKM,1286392269776588801,tbertramFZN,1886973830,25325750
"Happy summer, y’all. 🛹 https://t.co/gcnwXvJ1Du",1279887556327456773,tbertramFZN,1886973830,25325750
I’m game. 🌌 https://t.co/HX7A9uT5Fm,1278389413647732736,tbertramFZN,1886973830,25325750
"#Masks, y’all. #CommonSenseApproach

Nothing improves without #change. https://t.co/32L0hfTK3e",1275858280804474888,tbertramFZN,1886973830,25325750
"Happy Sunday, gang. 💚 https://t.co/K8SLsmOs8W",1274732014005096449,tbertramFZN,1886973830,25325750
"Taking the little trail –
Hello Sox Box friends and family,

We would like to share and update you on our journey with our company. As most are aware, the impact of Coronavirus has hurt small business. It’s actually… https://t.co/LBbK2eR8A7",1270404113432375303,TheSoxBox,726268058,25325750
"Good morning.

#OpeningDayAtHome
#OpeningDayAtHome
#OpeningDayAtHome
#OpeningDayAtHome
#OpeningDayAtHome
#OpeningDayAtHome
#OpeningDayAtHome
#OpeningDayAtHome
#OpeningDayAtHome https://t.co/M44pqSzCmk",1243219097690624001,Dodgers,23043294,25325750
Ooof that Bellinger vs. Hershiser matchup in the 2nd round is gonna be tough https://t.co/fvZqyUfAjR,1242985268493377537,RossStripling,285908652,25325750
"PLEASE PLEASE PLEASE
PLEASE PLEASE PLEASE
PLEASE PLEASE PLEASE
STAY HOME.  THANK U. https://t.co/5oXD7VpUbE",1242488773067358214,tbertramFZN,1886973830,25325750
"Good morning, North High! 
Do good, be good, be SAFE!
https://t.co/7LwVBdb0oP",1239544881229545473,tbertramFZN,1886973830,25325750
